,d,d_d,theta,d_theta,Goal
84,-0.07462839782238007,-0.15412427484989166,0.03423725813627243,0.15332382917404175,0.0
85,-0.07771088927984236,0.04084519669413567,0.037303734570741647,-0.13601574301719663,0.0
86,-0.07689398527145386,0.23576965928077695,0.03458341956138611,-0.4243755042552948,0.0
87,-0.07217858731746674,0.040495213121175766,0.02609590999782085,-0.1282810419797897,0.0
88,-0.07136868685483932,-0.15466099977493286,0.02353028953075409,0.16515733301639557,0.0
89,-0.0744619071483612,-0.34978055953979487,0.026833437383174896,0.4577872455120087,0.0
90,-0.0814575180411339,-0.15470305085182187,0.0359891802072525,0.16609416902065277,0.0
91,-0.08455158025026321,0.04024081677198409,0.039311066269874566,-0.12268614023923873,0.0
92,-0.08374676108360289,0.23513564467430115,0.03685734048485756,-0.41040280461311346,0.0
93,-0.07904405146837233,0.03982963785529137,0.02864928543567657,-0.11360049992799758,0.0
94,-0.07824745774269104,-0.15536290407180786,0.026377275586128235,0.1806402951478958,0.0
95,-0.08135471493005753,-0.35052308440208435,0.02999008260667324,0.47416713833808893,0.0
96,-0.08836517482995987,-0.15549054741859436,0.03947342187166213,0.1834738850593567,0.0
97,-0.09147498756647109,0.03940216824412346,0.0431428998708725,-0.10419113188982008,0.0
98,-0.09068693965673447,0.23424014449119568,0.04105908051133156,-0.39067649841308594,0.0
99,-0.08600214123725891,0.03887615725398064,0.033245548605918884,-0.09257087111473085,0.0
100,-0.08522461354732513,-0.15638132393360135,0.03139413148164749,0.20310884714126584,1.0
101,-0.08835224062204361,-0.35161247849464417,0.03545630723237991,0.4982094466686249,1.0
102,-0.09538449347019197,-0.5468982458114624,0.04542049765586853,0.7945746183395386,1.0
103,-0.10632245987653732,-0.3520810604095459,0.061311990022659295,0.5088036060333252,1.0
104,-0.113364078104496,-0.15750865638256073,0.07148806750774384,0.22820724546909327,1.0
105,-0.11651425063610076,0.03689892217516899,0.07605220377445221,-0.04902635514736176,1.0
106,-0.11577627062797546,0.23123259842395785,0.07507167756557465,-0.32474246621131897,1.0
107,-0.11115162074565887,0.03541823476552963,0.06857682764530182,-0.01631130464375019,1.0
108,-0.11044325679540634,-0.16031762957572937,0.06825060397386551,0.29018673300743103,1.0
109,-0.11364960670471191,-0.3560456335544586,0.07405433803796768,0.5965813994407654,1.0
110,-0.12077052146196364,-0.1616631895303726,0.08598597347736359,0.32017576694488525,1.0
111,-0.12400378286838531,0.03251894935965538,0.09238948673009872,0.047768156975507736,1.0
112,-0.12335340678691864,0.22659212350845337,0.09334484487771989,-0.22247575223445887,1.0
113,-0.11882156133651732,0.42065304517745966,0.08889532834291458,-0.4924019277095794,1.0
114,-0.11040849983692168,0.22467501461505887,0.079047292470932,-0.17990505695343015,1.0
115,-0.10591500252485277,0.02880650386214256,0.0754491910338402,0.1297120749950409,1.0
116,-0.10533887147903442,-0.1670171171426773,0.07804343104362486,0.4382622241973877,1.0
117,-0.10867921262979507,0.02729520760476589,0.08680868148803712,0.16319364309310913,1.0
118,-0.10813330858945847,0.22145959734916687,0.0900725498795509,-0.10893099755048752,1.0
119,-0.10370411723852156,0.4155707359313965,0.08789393305778502,-0.37995684146881104,1.0
120,-0.09539270401000977,0.6097251176834105,0.08029479533433914,-0.6517279744148254,1.0
121,-0.08319820463657379,0.41386252641677856,0.06726023554801941,-0.341774046421051,1.0
122,-0.07492095232009886,0.21814873814582825,0.06042475253343582,-0.03567871078848839,1.0
123,-0.07055797427892685,0.02251988649368286,0.05971117690205575,0.26836180686950684,1.0
124,-0.07010757923126221,0.2171098738908768,0.06507841497659683,-0.012748423963785172,1.0
125,-0.065765380859375,0.411614716053009,0.0648234486579895,-0.29209363460540766,1.0
126,-0.05753308907151222,0.6061269044876099,0.05898157507181168,-0.5715278387069702,1.0
127,-0.04541055113077164,0.4105283915996552,0.04755101725459098,-0.2679415941238404,1.0
128,-0.03719998151063919,0.2150743007659912,0.042192183434963226,0.0321681909263134,1.0
129,-0.032898496836423874,0.019692089408636093,0.0428355485200882,0.33062827587127686,1.0
130,-0.03250465542078018,0.21453647315502167,0.04944811388850212,0.0440412200987339,1.0
131,-0.028213925659656525,0.40927991271018976,0.05032894015312194,-0.24040748178958887,1.0
132,-0.02002832666039467,0.6040115356445312,0.04552078992128372,-0.5245728492736816,1.0
133,-0.007948096841573715,0.4085893630981445,0.0350293330848217,-0.22509412467479703,1.0
134,0.000223690178245306,0.2133073061704636,0.030527450144290924,0.07114139199256897,1.0
135,0.004489836283028126,0.018088122829794884,0.03195028007030487,0.36597108840942383,1.0
136,0.004851598758250474,0.21309183537960047,0.039269700646400445,0.07590152323246002,1.0
137,0.009113435633480547,0.4079871475696564,0.04078773036599159,-0.21182818710803983,1.0
138,0.017273178324103355,0.6028606295585632,0.03655116632580757,-0.49907171726226807,1.0
139,0.02933039143681526,0.407559871673584,0.02656973153352737,-0.20236611366271967,1.0
140,0.037481587380170815,0.21239696443080905,0.02252241037786007,0.09122122824192049,1.0
