# Position , Speed, Angle, Angular speed, attack
-1.572020411491394043e+00,-1.369314342737197876e-01,1.001320872455835342e-02,-2.726135849952697754e-01,1.000000000000000000e+00
-1.574759125709533691e+00,-3.318554759025573730e-01,4.560938104987144470e-03,1.572178304195404053e-02,1.000000000000000000e+00
-1.581396222114562988e+00,-5.266978144645690918e-01,4.875373095273971558e-03,3.023057281970977783e-01,1.000000000000000000e+00
-1.591930150985717773e+00,-7.215465307235717773e-01,1.092148758471012115e-02,5.889933705329895020e-01,1.000000000000000000e+00
-1.606361150741577148e+00,-9.164872169494628906e-01,2.270135469734668732e-02,8.776243329048156738e-01,1.000000000000000000e+00
-1.624690890312194824e+00,-1.111595630645751953e+00,4.025384038686752319e-02,1.169993638992309570e+00,1.000000000000000000e+00
-1.646922707557678223e+00,-9.166928529739379883e-01,6.365371495485305786e-02,8.825466632843017578e-01,1.000000000000000000e+00
-1.665256619453430176e+00,-7.221356630325317383e-01,8.130464702844619751e-02,6.026875972747802734e-01,1.000000000000000000e+00
-1.679699301719665527e+00,-5.278647541999816895e-01,9.335839748382568359e-02,3.286914825439453125e-01,1.000000000000000000e+00
-1.690256595611572266e+00,-3.338000774383544922e-01,9.993223100900650024e-02,5.876394361257553101e-02,1.000000000000000000e+00
-1.696932673454284668e+00,-5.299276113510131836e-01,1.011075079441070557e-01,3.744918406009674072e-01,1.000000000000000000e+00
-1.707531213760375977e+00,-7.260589003562927246e-01,1.085973456501960754e-01,6.905433535575866699e-01,1.000000000000000000e+00
-1.722052335739135742e+00,-9.222499132156372070e-01,1.224082112312316895e-01,1.008700251579284668e+00,1.000000000000000000e+00
-1.740497350692749023e+00,-7.285742163658142090e-01,1.425822079181671143e-01,7.485745549201965332e-01,1.000000000000000000e+00
-1.755068778991699219e+00,-5.352753400802612305e-01,1.575537025928497314e-01,4.955423474311828613e-01,1.000000000000000000e+00
-1.765774369239807129e+00,-3.422697782516479492e-01,1.674645543098449707e-01,2.478598058223724365e-01,1.000000000000000000e+00
-1.772619724273681641e+00,-1.494623571634292603e-01,1.724217534065246582e-01,3.754165023565292358e-03,1.000000000000000000e+00
-1.775609016418457031e+00,4.324840381741523743e-02,1.724968254566192627e-01,-2.385573089122772217e-01,1.000000000000000000e+00
-1.774744033813476562e+00,2.359660416841506958e-01,1.677256822586059570e-01,-4.808539152145385742e-01,1.000000000000000000e+00
-1.770024657249450684e+00,3.913604468107223511e-02,1.581086218357086182e-01,-1.464681178331375122e-01,1.000000000000000000e+00
-1.769241929054260254e+00,-1.576290577650070190e-01,1.551792621612548828e-01,1.854152232408523560e-01,1.000000000000000000e+00
-1.772394537925720215e+00,3.539055958390235901e-02,1.588875651359558105e-01,-6.307111680507659912e-02,1.000000000000000000e+00
-1.771686792373657227e+00,2.283412963151931763e-01,1.576261222362518311e-01,-3.102317750453948975e-01,1.000000000000000000e+00
-1.767119884490966797e+00,4.213261902332305908e-01,1.514214873313903809e-01,-5.578596591949462891e-01,1.000000000000000000e+00
-1.758693337440490723e+00,2.246644943952560425e-01,1.402643024921417236e-01,-2.278214246034622192e-01,1.000000000000000000e+00
-1.754200100898742676e+00,2.808636613190174103e-02,1.357078701257705688e-01,9.923760592937469482e-02,1.000000000000000000e+00
-1.753638386726379395e+00,2.214396595954895020e-01,1.376926302909851074e-01,-1.561128497123718262e-01,1.000000000000000000e+00
-1.749209523200988770e+00,4.147605597972869873e-01,1.345703601837158203e-01,-4.107703566551208496e-01,1.000000000000000000e+00
-1.740914344787597656e+00,6.081504225730895996e-01,1.263549625873565674e-01,-6.665443778038024902e-01,1.000000000000000000e+00
-1.728751301765441895e+00,4.117618799209594727e-01,1.130240708589553833e-01,-3.433843553066253662e-01,1.000000000000000000e+00
-1.720516085624694824e+00,2.154902219772338867e-01,1.061563864350318909e-01,-2.392376959323883057e-02,1.000000000000000000e+00
-1.716206312179565430e+00,1.928848773241043091e-02,1.056779101490974426e-01,2.935940623283386230e-01,1.000000000000000000e+00
-1.715820550918579102e+00,2.131517529487609863e-01,1.115497872233390808e-01,2.785078994929790497e-02,1.000000000000000000e+00
-1.711557507514953613e+00,4.069111943244934082e-01,1.121068075299263000e-01,-2.358724027872085571e-01,1.000000000000000000e+00
-1.703419327735900879e+00,6.006661057472229004e-01,1.073893606662750244e-01,-4.994114637374877930e-01,1.000000000000000000e+00
-1.691406011581420898e+00,7.945145964622497559e-01,9.740112721920013428e-02,-7.645900845527648926e-01,1.000000000000000000e+00
-1.675515651702880859e+00,5.984592437744140625e-01,8.210933208465576172e-02,-4.496564269065856934e-01,1.000000000000000000e+00
-1.663546442985534668e+00,4.025619029998779297e-01,7.311619818210601807e-02,-1.391483992338180542e-01,1.000000000000000000e+00
-1.655495285987854004e+00,2.067682594060897827e-01,7.033322751522064209e-02,1.687064468860626221e-01,1.000000000000000000e+00
-1.651359915733337402e+00,4.011927545070648193e-01,7.370735704898834229e-02,-1.089075207710266113e-01,1.000000000000000000e+00
-1.643336057662963867e+00,5.955637097358703613e-01,7.152920961380004883e-02,-3.854029774665832520e-01,1.000000000000000000e+00
-1.631424784660339355e+00,7.899751663208007812e-01,6.382115185260772705e-02,-6.626296639442443848e-01,1.000000000000000000e+00
-1.615625262260437012e+00,5.943186283111572266e-01,5.056855827569961548e-02,-3.575881421566009521e-01,1.000000000000000000e+00
-1.603738903999328613e+00,3.988251984119415283e-01,4.341679438948631287e-02,-5.655492469668388367e-02,1.000000000000000000e+00
-1.595762372016906738e+00,2.034261375665664673e-01,4.228569567203521729e-02,2.422835230827331543e-01,1.000000000000000000e+00
-1.591693878173828125e+00,3.982777297496795654e-01,4.713136702775955200e-02,-4.447898641228675842e-02,1.000000000000000000e+00
-1.583728313446044922e+00,5.930559635162353516e-01,4.624178633093833923e-02,-3.296774327754974365e-01,1.000000000000000000e+00
-1.571867227554321289e+00,7.878498435020446777e-01,3.964823484420776367e-02,-6.151668429374694824e-01,1.000000000000000000e+00
-1.556110143661499023e+00,5.925087332725524902e-01,7.391706109046936035e-03,-3.175033330917358398e-01,0.000000000000000000e+00
-1.544260025024414062e+00,3.973350226879119873e-01,1.041639829054474831e-03,-2.367262728512287140e-02,0.000000000000000000e+00
-1.536313295364379883e+00,2.022519409656524658e-01,5.681873299181461334e-04,2.681560814380645752e-01,0.000000000000000000e+00
-1.532268285751342773e+00,3.974190950393676758e-01,5.931309424340724945e-03,-2.552716806530952454e-02,0.000000000000000000e+00
-1.524319887161254883e+00,5.925096273422241211e-01,5.420765839517116547e-03,-3.175195157527923584e-01,0.000000000000000000e+00
-1.512469649314880371e+00,7.876076698303222656e-01,-9.296250063925981522e-04,-6.096735596656799316e-01,0.000000000000000000e+00
-1.496717572212219238e+00,5.925513505935668945e-01,-1.312309689819812775e-02,-3.184666633605957031e-01,0.000000000000000000e+00
-1.484866499900817871e+00,3.976736664772033691e-01,-1.949242874979972839e-02,-3.115074522793292999e-02,0.000000000000000000e+00
-1.476913094520568848e+00,2.028925418853759766e-01,-2.011544443666934967e-02,2.541108429431915283e-01,0.000000000000000000e+00
-1.472855210304260254e+00,8.119262754917144775e-03,-1.503322646021842957e-02,5.391732454299926758e-01,0.000000000000000000e+00
-1.472692847251892090e+00,2.035000920295715332e-01,-4.249761812388896942e-03,2.406331747770309448e-01,0.000000000000000000e+00
-1.468622803688049316e+00,3.987353444099426270e-01,5.629016086459159851e-04,-5.456079915165901184e-02,0.000000000000000000e+00
-1.460648059844970703e+00,5.939027667045593262e-01,-5.283143837004899979e-04,-3.482460379600524902e-01,0.000000000000000000e+00
-1.448770046234130859e+00,3.988418579101562500e-01,-7.493235170841217041e-03,-5.691373720765113831e-02,0.000000000000000000e+00
-1.440793156623840332e+00,2.038828283548355103e-01,-8.631509728729724884e-03,2.322023212909698486e-01,0.000000000000000000e+00
-1.436715602874755859e+00,8.939898572862148285e-03,-3.987463191151618958e-03,5.209556818008422852e-01,0.000000000000000000e+00
-1.436536788940429688e+00,2.041698396205902100e-01,6.431650370359420776e-03,2.258461713790893555e-01,0.000000000000000000e+00
-1.432453393936157227e+00,3.992532789707183838e-01,1.094857417047023773e-02,-6.598810851573944092e-02,0.000000000000000000e+00
-1.424468278884887695e+00,5.942712426185607910e-01,9.628811851143836975e-03,-3.563896417617797852e-01,0.000000000000000000e+00
-1.412582874298095703e+00,7.893090248107910156e-01,2.501019276678562164e-03,-6.472114920616149902e-01,0.000000000000000000e+00
-1.396796703338623047e+00,5.942044258117675781e-01,-1.044321060180664062e-02,-3.549205958843231201e-01,0.000000000000000000e+00
-1.384912610054016113e+00,3.992870748043060303e-01,-1.754162274301052094e-02,-6.674519181251525879e-02,0.000000000000000000e+00
-1.376926898956298828e+00,2.044766843318939209e-01,-1.887652650475502014e-02,2.191463708877563477e-01,0.000000000000000000e+00
-1.372837305068969727e+00,9.685277007520198822e-03,-1.449359953403472900e-02,5.046085119247436523e-01,0.000000000000000000e+00
-1.372643589973449707e+00,2.050594538450241089e-01,-4.401428624987602234e-03,2.062340974807739258e-01,0.000000000000000000e+00
-1.368542432785034180e+00,4.002969563007354736e-01,-2.767469268292188644e-04,-8.900748938322067261e-02,0.000000000000000000e+00
-1.360536456108093262e+00,5.954763293266296387e-01,-2.056896453723311424e-03,-3.829565942287445068e-01,0.000000000000000000e+00
-1.348626971244812012e+00,4.004372358322143555e-01,-9.716028347611427307e-03,-9.210866689682006836e-02,0.000000000000000000e+00
-1.340618252754211426e+00,2.055107802152633667e-01,-1.155820209532976151e-02,1.962970495223999023e-01,0.000000000000000000e+00
-1.336508035659790039e+00,1.061102561652660370e-02,-7.632261142134666443e-03,4.841134548187255859e-01,0.000000000000000000e+00
-1.336295723915100098e+00,2.058916836977005005e-01,2.050007926300168037e-03,1.878665387630462646e-01,0.000000000000000000e+00
-1.332177996635437012e+00,4.010378420352935791e-01,5.807338748127222061e-03,-1.053506508469581604e-01,0.000000000000000000e+00
-1.324157238006591797e+00,5.961301922798156738e-01,3.700325731188058853e-03,-3.973822593688964844e-01,0.000000000000000000e+00
-1.312234640121459961e+00,4.010088741779327393e-01,-4.247319884598255157e-03,-1.047134473919868469e-01,0.000000000000000000e+00
-1.304214358329772949e+00,2.060023546218872070e-01,-6.341588683426380157e-03,1.854372173547744751e-01,0.000000000000000000e+00
-1.300094366073608398e+00,1.102616824209690094e-02,-2.632843563333153725e-03,4.749211966991424561e-01,0.000000000000000000e+00
-1.299873828887939453e+00,2.062375992536544800e-01,6.865579634904861450e-03,1.802348792552947998e-01,0.000000000000000000e+00
-1.295749068260192871e+00,4.013147652149200439e-01,1.047027762979269028e-02,-1.114620268344879150e-01,0.000000000000000000e+00
-1.287722826004028320e+00,5.963397026062011719e-01,8.241036906838417053e-03,-4.020156562328338623e-01,0.000000000000000000e+00
-1.275795936584472656e+00,4.011542797088623047e-01,2.007239963859319687e-04,-1.079186648130416870e-01,0.000000000000000000e+00
-1.267772912979125977e+00,2.060832977294921875e-01,-1.957649132236838341e-03,1.836439222097396851e-01,0.000000000000000000e+00
-1.263651251792907715e+00,1.104340143501758575e-02,1.715229125693440437e-03,4.745223820209503174e-01,0.000000000000000000e+00
-1.263430356979370117e+00,2.061939537525177002e-01,1.120567694306373596e-02,1.812003552913665771e-01,0.000000000000000000e+00
-1.259306550025939941e+00,4.012083709239959717e-01,1.482968404889106750e-02,-1.091197207570075989e-01,0.000000000000000000e+00
-1.251282334327697754e+00,5.961697101593017578e-01,1.264728978276252747e-02,-3.982850313186645508e-01,0.000000000000000000e+00
-1.239358901977539062e+00,4.009226262569427490e-01,4.681589081883430481e-03,-1.028087660670280457e-01,0.000000000000000000e+00
-1.231340527534484863e+00,2.057872712612152100e-01,2.625413704663515091e-03,1.901694685220718384e-01,0.000000000000000000e+00
-1.227224707603454590e+00,1.068135723471641541e-02,6.428803317248821259e-03,4.824989438056945801e-01,0.000000000000000000e+00
-1.227011084556579590e+00,2.057653218507766724e-01,1.607878319919109344e-02,1.906630545854568481e-01,0.000000000000000000e+00
-1.222895860671997070e+00,4.007086753845214844e-01,1.989204250276088715e-02,-9.810373932123184204e-02,0.000000000000000000e+00
-1.214881658554077148e+00,5.955955386161804199e-01,1.792996935546398163e-02,-3.856489360332489014e-01,0.000000000000000000e+00
-1.202969670295715332e+00,4.002751111984252930e-01,1.021698955446481705e-02,-8.852756023406982422e-02,0.000000000000000000e+00
-1.194964170455932617e+00,2.050610035657882690e-01,8.446438238024711609e-03,2.061901986598968506e-01,0.000000000000000000e+00
-1.190863013267517090e+00,9.872134774923324585e-03,1.257024239748716354e-02,5.003524422645568848e-01,0.000000000000000000e+00
-1.190665602684020996e+00,2.048685699701309204e-01,2.257729135453701019e-02,2.104637175798416138e-01,0.000000000000000000e+00
-1.186568140983581543e+00,3.997162580490112305e-01,2.678656578063964844e-02,-7.621966302394866943e-02,0.000000000000000000e+00
-1.178573846817016602e+00,5.945004224777221680e-01,2.526217140257358551e-02,-3.615448176860809326e-01,0.000000000000000000e+00
-1.166683793067932129e+00,7.893100380897521973e-01,1.803127676248550415e-02,-6.473660469055175781e-01,0.000000000000000000e+00
-1.150897622108459473e+00,5.939919948577880859e-01,5.083955358713865280e-03,-3.502188920974731445e-01,0.000000000000000000e+00
-1.139017820358276367e+00,3.988510370254516602e-01,-1.920422306284308434e-03,-5.711408331990242004e-02,0.000000000000000000e+00
-1.131040811538696289e+00,2.038107812404632568e-01,-3.062704345211386681e-03,2.337759435176849365e-01,0.000000000000000000e+00
-1.126964569091796875e+00,8.786756545305252075e-03,1.612814841791987419e-03,5.243037343025207520e-01,0.000000000000000000e+00
-1.126788854598999023e+00,2.039386481046676636e-01,1.209888886660337448e-02,2.309496402740478516e-01,0.000000000000000000e+00
-1.122710108757019043e+00,3.989402353763580322e-01,1.671788282692432404e-02,-5.908656120300292969e-02,0.000000000000000000e+00
-1.114731311798095703e+00,5.938737988471984863e-01,1.553615089505910873e-02,-3.476484417915344238e-01,0.000000000000000000e+00
-1.102853775024414062e+00,7.888261079788208008e-01,8.583182469010353088e-03,-6.365900039672851562e-01,0.000000000000000000e+00
-1.087077260017395020e+00,5.936369895935058594e-01,-4.148618318140506744e-03,-3.423874378204345703e-01,0.000000000000000000e+00
-1.075204491615295410e+00,3.986282348632812500e-01,-1.099636778235435486e-02,-5.220415070652961731e-02,0.000000000000000000e+00
-1.067232012748718262e+00,2.037207335233688354e-01,-1.204045116901397705e-02,2.357915043830871582e-01,0.000000000000000000e+00
-1.063157558441162109e+00,8.827823214232921600e-03,-7.324620150029659271e-03,5.234536528587341309e-01,0.000000000000000000e+00
-1.062981009483337402e+00,2.041038125753402710e-01,3.144453279674053192e-03,2.273031920194625854e-01,0.000000000000000000e+00
-1.058898925781250000e+00,3.992343246936798096e-01,7.690517231822013855e-03,-6.556914001703262329e-02,0.000000000000000000e+00
-1.050914168357849121e+00,5.942994952201843262e-01,6.379134021699428558e-03,-3.570046722888946533e-01,0.000000000000000000e+00
-1.039028286933898926e+00,3.991402089595794678e-01,-7.609592285007238388e-04,-6.349233537912368774e-02,0.000000000000000000e+00
-1.031045436859130859e+00,2.040831446647644043e-01,-2.030805917456746101e-03,2.277654856443405151e-01,0.000000000000000000e+00
-1.026963710784912109e+00,9.044211357831954956e-03,2.524503972381353378e-03,5.186209082603454590e-01,0.000000000000000000e+00
-1.026782870292663574e+00,2.041833251714706421e-01,1.289692148566246033e-02,2.255535721778869629e-01,0.000000000000000000e+00
-1.022699236869812012e+00,3.991732895374298096e-01,1.740799285471439362e-02,-6.422853469848632812e-02,0.000000000000000000e+00
-1.014715790748596191e+00,5.940967202186584473e-01,1.612342335283756256e-02,-3.525696098804473877e-01,0.000000000000000000e+00
-1.002833843231201172e+00,7.890405058860778809e-01,9.072029963135719299e-03,-6.413237452507019043e-01,0.000000000000000000e+00
-9.870529770851135254e-01,5.938446521759033203e-01,-3.754444187507033348e-03,-3.469680845737457275e-01,0.000000000000000000e+00
-9.751760959625244141e-01,3.988302052021026611e-01,-1.069380622357130051e-02,-5.665944516658782959e-02,0.000000000000000000e+00
-9.671995043754577637e-01,2.039182186126708984e-01,-1.182699482887983322e-02,2.314331382513046265e-01,0.000000000000000000e+00
-9.631211161613464355e-01,9.022205136716365814e-03,-7.198331877589225769e-03,5.191637277603149414e-01,0.000000000000000000e+00
-9.629406929016113281e-01,2.042964994907379150e-01,3.184942062944173813e-03,2.230524867773056030e-01,0.000000000000000000e+00
-9.588547945022583008e-01,3.994264602661132812e-01,7.645991630852222443e-03,-6.980708986520767212e-02,0.000000000000000000e+00
-9.508662223815917969e-01,5.944922566413879395e-01,6.249849684536457062e-03,-3.612567186355590820e-01,0.000000000000000000e+00
-9.389764070510864258e-01,3.993347883224487305e-01,-9.752844925969839096e-04,-6.778506189584732056e-02,0.000000000000000000e+00
-9.309896826744079590e-01,2.042808383703231812e-01,-2.330985618755221367e-03,2.234048247337341309e-01,0.000000000000000000e+00
-9.269040822982788086e-01,9.246258996427059174e-03,2.137110568583011627e-03,5.141649246215820312e-01,0.000000000000000000e+00
-9.267191290855407715e-01,2.043908238410949707e-01,1.242040842771530151e-02,2.209757119417190552e-01,0.000000000000000000e+00
-9.226313233375549316e-01,3.993876874446868896e-01,1.683992333710193634e-02,-6.895811110734939575e-02,0.000000000000000000e+00
-9.146435856819152832e-01,5.943194627761840820e-01,1.546076033264398575e-02,-3.574809730052947998e-01,0.000000000000000000e+00
-9.027571678161621094e-01,7.892729640007019043e-01,8.311141282320022583e-03,-6.464467644691467285e-01,0.000000000000000000e+00
-8.869717121124267578e-01,5.940876603126525879e-01,-4.617793485522270203e-03,-3.523294925689697266e-01,0.000000000000000000e+00
-8.750900030136108398e-01,3.990856409072875977e-01,-1.166438311338424683e-02,-6.229533627629280090e-02,0.000000000000000000e+00
-8.671082854270935059e-01,2.041879743337631226e-01,-1.291028968989849091e-02,2.254862338304519653e-01,0.000000000000000000e+00
-8.630245327949523926e-01,9.307963773608207703e-03,-8.400565013289451599e-03,5.128692388534545898e-01,0.000000000000000000e+00
-8.628383278846740723e-01,2.045988589525222778e-01,1.856819377280771732e-03,2.163837403059005737e-01,0.000000000000000000e+00
-8.587463498115539551e-01,3.997477591037750244e-01,6.184494122862815857e-03,-7.689423859119415283e-02,0.000000000000000000e+00
-8.507513999938964844e-01,5.948346257209777832e-01,2.459980361163616180e-02,-3.688065409660339355e-01,1.000000000000000000e+00
-8.388547301292419434e-01,7.899437546730041504e-01,1.722367294132709503e-02,-6.612050533294677734e-01,1.000000000000000000e+00
-8.230558633804321289e-01,5.949125289916992188e-01,3.999572247266769409e-03,-3.705678582191467285e-01,1.000000000000000000e+00
-8.111575841903686523e-01,4.000759124755859375e-01,-3.411784768104553223e-03,-8.416067808866500854e-02,1.000000000000000000e+00
-8.031560778617858887e-01,2.053528428077697754e-01,-5.094999447464942932e-03,1.998471915721893311e-01,1.000000000000000000e+00
-7.990490198135375977e-01,1.065428182482719421e-02,-1.098055392503738403e-03,4.833098948001861572e-01,1.000000000000000000e+00
-7.988359332084655762e-01,2.061172574758529663e-01,8.568142540752887726e-03,1.829161792993545532e-01,1.000000000000000000e+00
-7.947136163711547852e-01,4.014523923397064209e-01,1.222646608948707581e-02,-1.145011037588119507e-01,1.000000000000000000e+00
-7.866845726966857910e-01,5.967368483543395996e-01,9.936444461345672607e-03,-4.107811152935028076e-01,1.000000000000000000e+00
-7.747498154640197754e-01,4.018126726150512695e-01,1.720821484923362732e-03,-1.224684193730354309e-01,1.000000000000000000e+00
-7.667135596275329590e-01,2.070123553276062012e-01,-7.285457104444503784e-04,1.632006019353866577e-01,1.000000000000000000e+00
-7.625733017921447754e-01,1.224845275282859802e-02,2.535466104745864868e-03,4.480785131454467773e-01,1.000000000000000000e+00
-7.623283267021179199e-01,2.076632678508758545e-01,1.149703562259674072e-02,1.488005220890045166e-01,1.000000000000000000e+00
-7.581750750541687012e-01,4.029577970504760742e-01,1.447304617613554001e-02,-1.477065533399581909e-01,1.000000000000000000e+00
-7.501159310340881348e-01,5.982106328010559082e-01,1.151891518384218216e-02,-4.432855546474456787e-01,1.000000000000000000e+00
-7.381517291069030762e-01,4.032631218433380127e-01,2.653203904628753662e-03,-1.544666141271591187e-01,1.000000000000000000e+00
-7.300864458084106445e-01,2.084487229585647583e-01,-4.361271858215332031e-04,1.315034776926040649e-01,1.000000000000000000e+00
-7.259174585342407227e-01,1.368064712733030319e-02,2.193940803408622742e-03,4.164756536483764648e-01,1.000000000000000000e+00
-7.256438732147216797e-01,2.091006636619567871e-01,1.052345428615808487e-02,1.170916184782981873e-01,1.000000000000000000e+00
-7.214618325233459473e-01,4.044088721275329590e-01,1.286528725177049637e-02,-1.797185838222503662e-01,1.000000000000000000e+00
-7.133736610412597656e-01,5.996841788291931152e-01,9.270914830267429352e-03,-4.757991731166839600e-01,1.000000000000000000e+00
-7.013799548149108887e-01,4.047688841819763184e-01,-2.450682222843170166e-04,-1.876981854438781738e-01,1.000000000000000000e+00
-6.932846307754516602e-01,2.099975198507308960e-01,-3.999032080173492432e-03,9.733642637729644775e-02,1.000000000000000000e+00
-6.890846490859985352e-01,1.528325583785772324e-02,-2.052303403615951538e-03,3.811538219451904297e-01,1.000000000000000000e+00
-6.887789964675903320e-01,-1.794637590646743774e-01,5.570773035287857056e-03,6.656076312065124512e-01,1.000000000000000000e+00
-6.923682689666748047e-01,1.590557955205440521e-02,1.888292655348777771e-02,3.672725856304168701e-01,1.000000000000000000e+00
-6.920501589775085449e-01,2.110956311225891113e-01,2.622837759554386139e-02,7.307518273591995239e-02,1.000000000000000000e+00
-6.878282427787780762e-01,4.061812162399291992e-01,2.768988162279129028e-02,-2.188084274530410767e-01,1.000000000000000000e+00
-6.797046065330505371e-01,6.012458801269531250e-01,2.331371232867240906e-02,-5.102295875549316406e-01,1.000000000000000000e+00
-6.676797270774841309e-01,4.061293601989746094e-01,1.310912054032087326e-02,-2.176678776741027832e-01,1.000000000000000000e+00
-6.595571041107177734e-01,2.111603617668151855e-01,8.755763061344623566e-03,7.165603339672088623e-02,1.000000000000000000e+00
-6.553338766098022461e-01,1.625578477978706360e-02,1.018888410180807114e-02,3.595873117446899414e-01,1.000000000000000000e+00
-6.550087928771972656e-01,2.115671485662460327e-01,1.738063059747219086e-02,6.267534941434860229e-02,1.000000000000000000e+00
-6.507774591445922852e-01,4.067791104316711426e-01,1.863413676619529724e-02,-2.319941371679306030e-01,1.000000000000000000e+00
-6.426418423652648926e-01,6.019730567932128906e-01,1.399425417184829712e-02,-5.262701511383056641e-01,1.000000000000000000e+00
-6.306024193763732910e-01,4.069889783859252930e-01,3.468850627541542053e-03,-2.366607785224914551e-01,1.000000000000000000e+00
-6.224626302719116211e-01,2.121617943048477173e-01,-1.264365389943122864e-03,4.957313463091850281e-02,1.000000000000000000e+00
-6.182193756103515625e-01,1.740651950240135193e-02,-2.729017287492752075e-04,3.342767655849456787e-01,1.000000000000000000e+00
-6.178712844848632812e-01,-1.773662120103836060e-01,6.412632763385772705e-03,6.193050742149353027e-01,1.000000000000000000e+00
-6.214185953140258789e-01,1.799285970628261566e-02,1.879873499274253845e-02,3.212285041809082031e-01,1.000000000000000000e+00
-6.210587024688720703e-01,2.131842374801635742e-01,2.522330544888973236e-02,2.700447104871273041e-02,1.000000000000000000e+00
-6.167950630187988281e-01,4.082842767238616943e-01,2.576339431107044220e-02,-2.651969194412231445e-01,1.000000000000000000e+00
-6.086293458938598633e-01,6.033766865730285645e-01,2.045945636928081512e-02,-5.572277903556823730e-01,1.000000000000000000e+00
-5.965618491172790527e-01,4.083003699779510498e-01,9.314900264143943787e-03,-2.655670344829559326e-01,1.000000000000000000e+00
-5.883958339691162109e-01,2.133866250514984131e-01,4.003560170531272888e-03,2.254473976790904999e-02,1.000000000000000000e+00
-5.841280817985534668e-01,1.855257898569107056e-02,4.454454407095909119e-03,3.089492619037628174e-01,1.000000000000000000e+00
-5.837570428848266602e-01,-1.762899607419967651e-01,1.063343882560729980e-02,5.955016016960144043e-01,1.000000000000000000e+00
-5.872828364372253418e-01,1.901237294077873230e-02,2.254347130656242371e-02,2.987321317195892334e-01,1.000000000000000000e+00
-5.869025588035583496e-01,2.141507714986801147e-01,2.851811423897743225e-02,5.685216747224330902e-03,1.000000000000000000e+00
-5.826195478439331055e-01,4.092032611370086670e-01,2.863181754946708679e-02,-2.854731082916259766e-01,1.000000000000000000e+00
-5.744354724884033203e-01,6.042544841766357422e-01,2.969161374494433403e-03,-5.765959620475769043e-01,0.000000000000000000e+00
-5.623503923416137695e-01,4.091434478759765625e-01,-8.562758564949035645e-03,-2.841576039791107178e-01,0.000000000000000000e+00
-5.541675686836242676e-01,6.044387817382812500e-01,-1.424591057002544403e-02,-5.806968212127685547e-01,0.000000000000000000e+00
-5.420787930488586426e-01,7.998081445693969727e-01,-2.585984766483306885e-02,-8.789924979209899902e-01,0.000000000000000000e+00
-5.260825753211975098e-01,9.953195452690124512e-01,-4.343969747424125671e-02,-1.180833697319030762e+00,0.000000000000000000e+00
-5.061762332916259766e-01,8.008407950401306152e-01,-6.705636531114578247e-02,-9.033074975013732910e-01,0.000000000000000000e+00
-4.901593923568725586e-01,6.067456007003784180e-01,-8.512251824140548706e-02,-6.336923837661743164e-01,0.000000000000000000e+00
-4.780244827270507812e-01,4.129683673381805420e-01,-9.779636561870574951e-02,-3.702662289142608643e-01,0.000000000000000000e+00
-4.697651267051696777e-01,2.194246351718902588e-01,-1.052016913890838623e-01,-1.112479567527770996e-01,0.000000000000000000e+00
-4.653766155242919922e-01,2.601880207657814026e-02,-1.074266508221626282e-01,1.451737433671951294e-01,0.000000000000000000e+00
-4.648562371730804443e-01,2.225427478551864624e-01,-1.045231744647026062e-01,-1.804096102714538574e-01,0.000000000000000000e+00
-4.604053795337677002e-01,4.190340042114257812e-01,-1.081313639879226685e-01,-5.051894783973693848e-01,0.000000000000000000e+00
-4.520246982574462891e-01,2.256517410278320312e-01,-1.182351559400558472e-01,-2.497526258230209351e-01,0.000000000000000000e+00
-4.475116729736328125e-01,3.246374800801277161e-02,-1.232302114367485046e-01,2.102842088788747787e-03,0.000000000000000000e+00
-4.468623995780944824e-01,-1.606301218271255493e-01,-1.231881454586982727e-01,2.521813809871673584e-01,0.000000000000000000e+00
-4.500750005245208740e-01,-3.537325859069824219e-01,-1.181445270776748657e-01,5.022864937782287598e-01,0.000000000000000000e+00
-4.571496546268463135e-01,-1.571224182844161987e-01,-1.080987975001335144e-01,1.738124191761016846e-01,0.000000000000000000e+00
-4.602921009063720703e-01,3.940776735544204712e-02,-1.046225428581237793e-01,-1.519545763731002808e-01,0.000000000000000000e+00
-4.595039486885070801e-01,2.359011173248291016e-01,-1.076616346836090088e-01,-4.767634272575378418e-01,0.000000000000000000e+00
-4.547859132289886475e-01,4.251395538449287415e-02,-1.171969026327133179e-01,-2.211668640375137329e-01,0.000000000000000000e+00
-4.539356529712677002e-01,-1.506903618574142456e-01,-1.216202452778816223e-01,3.105235658586025238e-02,0.000000000000000000e+00
-4.569494426250457764e-01,-3.438123464584350586e-01,-1.209991946816444397e-01,2.817009985446929932e-01,0.000000000000000000e+00
-4.638257026672363281e-01,-5.369546413421630859e-01,-1.153651773929595947e-01,5.325834155082702637e-01,0.000000000000000000e+00
-4.745647907257080078e-01,-7.302176952362060547e-01,-1.047135069966316223e-01,7.854883074760437012e-01,0.000000000000000000e+00
-4.891691505908966064e-01,-5.337860584259033203e-01,-8.900374174118041992e-02,4.607477784156799316e-01,0.000000000000000000e+00
-4.998448789119720459e-01,-3.374839425086975098e-01,-7.978878915309906006e-02,1.403311192989349365e-01,0.000000000000000000e+00
-5.065945386886596680e-01,-1.412710994482040405e-01,-7.698216289281845093e-02,-1.774922758340835571e-01,0.000000000000000000e+00
