# Position , Speed, Angle, Angular speed, attack
2.349078357219696045e-01,1.294341087341308594e-01,-8.216694928705692291e-03,2.600226104259490967e-01,0.000000000000000000e+00
2.374965250492095947e-01,-6.551505625247955322e-02,-3.016242058947682381e-03,5.489087700843811035e-01,0.000000000000000000e+00
2.361862212419509888e-01,1.297012120485305786e-01,2.791512757539749146e-02,2.541032135486602783e-01,1.000000000000000000e+00
2.387802451848983765e-01,3.247627019882202148e-01,3.299719095230102539e-02,-3.724668920040130615e-02,1.000000000000000000e+00
2.452754974365234375e-01,5.197500586509704590e-01,3.225225955247879028e-02,-3.269812762737274170e-01,1.000000000000000000e+00
2.556705176830291748e-01,7.147492170333862305e-01,2.571263164281845093e-02,-6.169544458389282227e-01,1.000000000000000000e+00
2.699654996395111084e-01,5.195991992950439453e-01,-6.579651497304439545e-03,-3.236377835273742676e-01,0.000000000000000000e+00
2.803574800491333008e-01,3.246257603168487549e-01,-1.305240765213966370e-02,-3.422867134213447571e-02,0.000000000000000000e+00
2.868499755859375000e-01,1.297486722469329834e-01,-1.373698003590106964e-02,2.531074881553649902e-01,0.000000000000000000e+00
2.894449532032012939e-01,-6.511935591697692871e-02,-8.674831129610538483e-03,5.402253866195678711e-01,0.000000000000000000e+00
2.881425619125366211e-01,1.301749646663665771e-01,2.129676518961787224e-03,2.436551153659820557e-01,0.000000000000000000e+00
2.907460629940032959e-01,3.253199458122253418e-01,7.002778816968202591e-03,-4.953692480921745300e-02,0.000000000000000000e+00
2.972524762153625488e-01,5.203950405120849609e-01,6.012040190398693085e-03,-3.411902487277984619e-01,0.000000000000000000e+00
3.076603710651397705e-01,3.252409100532531738e-01,-8.117647375911474228e-04,-4.779333993792533875e-02,0.000000000000000000e+00
3.141651749610900879e-01,1.301845908164978027e-01,-1.767631387338042259e-03,2.434483766555786133e-01,0.000000000000000000e+00
3.167688846588134766e-01,-6.485818326473236084e-02,3.101335838437080383e-03,5.343873500823974609e-01,0.000000000000000000e+00
3.154717087745666504e-01,1.302728205919265747e-01,3.374227881431579590e-02,2.415016293525695801e-01,1.000000000000000000e+00
3.180771768093109131e-01,3.252498507499694824e-01,3.857231140136718750e-02,-4.799631237983703613e-02,1.000000000000000000e+00
3.245821595191955566e-01,5.201554298400878906e-01,3.761238604784011841e-02,-3.359495103359222412e-01,1.000000000000000000e+00
3.349852859973907471e-01,7.150766253471374512e-01,3.089339472353458405e-02,-6.242123842239379883e-01,1.000000000000000000e+00
3.492868244647979736e-01,5.198549628257751465e-01,-1.544048776850104332e-03,-3.292721509933471680e-01,0.000000000000000000e+00
3.596839010715484619e-01,3.248086869716644287e-01,-8.129492402076721191e-03,-3.826186805963516235e-02,0.000000000000000000e+00
3.661800920963287354e-01,1.298590153455734253e-01,-8.894729427993297577e-03,2.506509721279144287e-01,0.000000000000000000e+00
3.687772750854492188e-01,-6.508017331361770630e-02,-3.881709882989525795e-03,5.393204092979431152e-01,0.000000000000000000e+00
3.674756586551666260e-01,1.301481574773788452e-01,2.685789205133914948e-02,2.442441284656524658e-01,1.000000000000000000e+00
3.700786232948303223e-01,3.252248466014862061e-01,3.174277395009994507e-02,-4.744051396846771240e-02,1.000000000000000000e+00
3.765831291675567627e-01,5.202305316925048828e-01,3.079396486282348633e-02,-3.375745415687561035e-01,1.000000000000000000e+00
3.869877159595489502e-01,7.152507901191711426e-01,2.404247410595417023e-02,-6.280114650726318359e-01,1.000000000000000000e+00
4.012927412986755371e-01,5.201240181922912598e-01,-8.470949716866016388e-03,-3.352201581001281738e-01,0.000000000000000000e+00
4.116952121257781982e-01,3.251780569553375244e-01,-1.517535373568534851e-02,-4.641444608569145203e-02,0.000000000000000000e+00
4.181987941265106201e-01,1.303324401378631592e-01,-1.610364206135272980e-02,2.402393519878387451e-01,0.000000000000000000e+00
4.208054244518280029e-01,-6.450042873620986938e-02,-1.129885483533143997e-02,5.265959501266479492e-01,0.000000000000000000e+00
4.195154309272766113e-01,1.308299452066421509e-01,-7.669359911233186722e-04,2.292107790708541870e-01,0.000000000000000000e+00
4.221320152282714844e-01,3.260160684585571289e-01,3.817279590293765068e-03,-6.489199399948120117e-02,0.000000000000000000e+00
4.286523461341857910e-01,5.211369991302490234e-01,2.519439905881881714e-03,-3.575521409511566162e-01,0.000000000000000000e+00
4.390750825405120850e-01,3.260324895381927490e-01,-4.631603136658668518e-03,-6.525596976280212402e-02,0.000000000000000000e+00
4.455957412719726562e-01,1.310316324234008789e-01,-5.936723202466964722e-03,2.247723191976547241e-01,0.000000000000000000e+00
4.482163786888122559e-01,-6.395061314105987549e-02,-1.441275933757424355e-03,5.143855810165405273e-01,0.000000000000000000e+00
4.469373524188995361e-01,1.312439888715744019e-01,8.846434764564037323e-03,2.200727909803390503e-01,0.000000000000000000e+00
4.495622515678405762e-01,3.262926638126373291e-01,1.324789132922887802e-02,-7.099661231040954590e-02,0.000000000000000000e+00
