d d_d theta d_theta
-1.697513014078140259e-01 2.258288860321044922e-01 -2.063740789890289307e-02 -5.895332619547843933e-02
-1.652347147464752197e-01 4.212917983531951904e-01 -2.181647345423698425e-02 -3.592282831668853760e-01
-1.568088829517364502e-01 2.265423685312271118e-01 -2.900103852152824402e-02 -7.471387833356857300e-02
-1.522780358791351318e-01 3.190480172634124756e-02 -3.049531579017639160e-02 2.074603140354156494e-01
-1.516399383544921875e-01 -1.627112329006195068e-01 -2.634611167013645172e-02 4.891484975814819336e-01
-1.548941582441329956e-01 3.282204270362854004e-02 -1.656313985586166382e-02 1.871359050273895264e-01
-1.542377173900604248e-01 2.282285690307617188e-01 -1.282042264938354492e-02 -1.118836775422096252e-01
-1.496731489896774292e-01 4.235839247703552246e-01 -1.505809649825096130e-02 -4.097465574741363525e-01
-1.412014663219451904e-01 2.287335395812988281e-01 -2.325302734971046448e-02 -1.230504661798477173e-01
-1.366267949342727661e-01 3.400858119130134583e-02 -2.571403607726097107e-02 1.609940379858016968e-01
-1.359466314315795898e-01 -1.606795191764831543e-01 -2.249415591359138489e-02 4.442397356033325195e-01
-1.391602158546447754e-01 3.480367735028266907e-02 -1.360936090350151062e-02 1.434024125337600708e-01
-1.384641528129577637e-01 2.301698178052902222e-01 -1.074131298810243607e-02 -1.547046303749084473e-01
-1.338607519865036011e-01 4.254961609840393066e-01 -1.383540593087673187e-02 -4.519222676753997803e-01
-1.253508329391479492e-01 2.306271940469741821e-01 -2.287385053932666779e-02 -1.648323833942413330e-01
-1.207382827997207642e-01 3.589620068669319153e-02 -2.617049776017665863e-02 1.193355619907379150e-01
-1.200203597545623779e-01 -1.587846428155899048e-01 -2.378378808498382568e-02 4.024322926998138428e-01
-1.231960505247116089e-01 3.671672567725181580e-02 -1.573514193296432495e-02 1.011988595128059387e-01
-1.224617213010787964e-01 2.321123629808425903e-01 -1.371116377413272858e-02 -1.975658237934112549e-01
-1.178194731473922729e-01 4.274795949459075928e-01 -1.766248047351837158e-02 -4.957039058208465576e-01
-1.092698797583580017e-01 2.326659560203552246e-01 -2.757655829191207886e-02 -2.098437696695327759e-01
-1.046165600419044495e-01 3.800554201006889343e-02 -3.177343308925628662e-02 7.279656827449798584e-02
-1.038564518094062805e-01 -1.565896719694137573e-01 -3.031750395894050598e-02 3.540650308132171631e-01
-1.069882437586784363e-01 -3.512111604213714600e-01 -2.323620207607746124e-02 6.358154416084289551e-01
-1.140124648809432983e-01 -1.557234823703765869e-01 -1.051989383995532990e-02 3.347591161727905273e-01
-1.171269342303276062e-01 3.959855064749717712e-02 -3.824711544439196587e-03 3.761208429932594299e-02
-1.163349673151969910e-01 2.348282337188720703e-01 -3.072469728067517281e-03 -2.574495673179626465e-01
-1.116383969783782959e-01 4.300468564033508301e-01 -8.221461437642574310e-03 -5.522750616073608398e-01
-1.030374616384506226e-01 2.350949794054031372e-01 -1.926696114242076874e-02 -2.633862793445587158e-01
-9.833556413650512695e-02 4.030892997980117798e-02 -2.453468739986419678e-02 2.195049636065959930e-02
-9.752938151359558105e-02 -1.543962806463241577e-01 -2.409567683935165405e-02 3.055783808231353760e-01
-1.006173118948936462e-01 -3.491106629371643066e-01 -1.798410899937152863e-02 5.893526077270507812e-01
-1.075995266437530518e-01 -1.536912918090820312e-01 -6.197056733071804047e-03 2.899048626422882080e-01
-1.106733456254005432e-01 4.157100990414619446e-02 -3.989592660218477249e-04 -5.897054914385080338e-03
-1.098419278860092163e-01 2.367521524429321289e-01 -5.169005598872900009e-04 -2.998846173286437988e-01
-1.051068827509880066e-01 4.169120267033576965e-02 -6.514593027532100677e-03 -8.548880927264690399e-03
-1.042730584740638733e-01 -1.532821208238601685e-01 -6.685570813715457916e-03 2.808794081211090088e-01
-1.073387041687965393e-01 -3.482537269592285156e-01 -1.067982288077473640e-03 5.702543854713439941e-01
-1.143037751317024231e-01 -1.530646234750747681e-01 1.033710502088069916e-02 2.760590314865112305e-01
-1.173650696873664856e-01 4.196266457438468933e-02 1.585828512907028198e-02 -1.453752443194389343e-02
-1.165258213877677917e-01 2.369088232517242432e-01 1.556753460317850113e-02 -3.033741116523742676e-01
-1.117876395583152771e-01 4.162039607763290405e-02 9.500052779912948608e-03 -6.986249703913927078e-03
-1.109552308917045593e-01 -1.535836160182952881e-01 9.360327385365962982e-03 2.875068485736846924e-01
-1.140269041061401367e-01 -3.487851917743682861e-01 1.511046383529901505e-02 5.819554924964904785e-01
-1.210026070475578308e-01 -1.538243144750595093e-01 2.674957364797592163e-02 2.928743660449981689e-01
-1.240790933370590210e-01 4.096222668886184692e-02 3.260705992579460144e-02 7.534582633525133133e-03
-1.232598498463630676e-01 2.356586158275604248e-01 3.275775164365768433e-02 -2.759041488170623779e-01
-1.185466796159744263e-01 4.303548932075500488e-01 2.723966911435127258e-02 -5.592971444129943848e-01
-1.099395826458930969e-01 2.349111735820770264e-01 1.605372689664363861e-02 -2.593057155609130859e-01
-1.052413582801818848e-01 3.961569443345069885e-02 1.086761243641376495e-02 3.723395615816116333e-02
-1.044490411877632141e-01 -1.556076705455780029e-01 1.161229144781827927e-02 3.321555554866790771e-01
-1.075611934065818787e-01 3.940142691135406494e-02 1.825540326535701752e-02 4.196389764547348022e-02
-1.067731678485870361e-01 2.343123257160186768e-01 1.909468136727809906e-02 -2.461058050394058228e-01
-1.020869240164756775e-01 4.292117357254028320e-01 1.417256426066160202e-02 -5.339078903198242188e-01
-9.350268542766571045e-02 2.339446991682052612e-01 3.494407050311565399e-03 -2.379576414823532104e-01
-8.882379531860351562e-02 3.882632777094841003e-02 -1.264745602384209633e-03 5.464619025588035583e-02
-8.804726600646972656e-02 -1.562234312295913696e-01 -1.718217972666025162e-04 3.457442522048950195e-01
-9.117173403501510620e-02 3.895401954650878906e-02 6.743063218891620636e-03 5.182875320315361023e-02
-9.039265662431716919e-02 2.340328544378280640e-01 7.779638282954692841e-03 -2.399067878723144531e-01
-8.571200072765350342e-02 4.290969371795654297e-01 2.981502562761306763e-03 -5.313143730163574219e-01
-7.713005691766738892e-02 2.339857369661331177e-01 -7.644785568118095398e-03 -2.388721853494644165e-01
-7.245034724473953247e-02 3.902833536267280579e-02 -1.242223009467124939e-02 5.019638314843177795e-02
-7.166977971792221069e-02 -1.558580994606018066e-01 -1.141830161213874817e-02 3.377348482608795166e-01
-7.478693872690200806e-02 3.947630524635314941e-02 -4.663605242967605591e-03 4.030903801321983337e-02
-7.399741560220718384e-02 2.347178161144256592e-01 -3.857423784211277962e-03 -2.550150156021118164e-01
-6.930305808782577515e-02 4.299474954605102539e-01 -8.957724086940288544e-03 -5.500862002372741699e-01
-6.070410832762718201e-02 2.350062578916549683e-01 -1.995944790542125702e-02 -2.614324688911437988e-01
-5.600398406386375427e-02 4.023055732250213623e-02 -2.518809773027896881e-02 2.368050813674926758e-02
-5.519936978816986084e-02 -1.544647812843322754e-01 -2.471448667347431183e-02 3.070960938930511475e-01
-5.828866735100746155e-02 -3.491698801517486572e-01 -1.857256516814231873e-02 5.906694531440734863e-01
-6.527206301689147949e-02 -1.537426859140396118e-01 -6.759176030755043030e-03 2.910408377647399902e-01
-6.834691762924194336e-02 4.152746498584747314e-02 -9.383589494973421097e-04 -4.936434794217348099e-03
-6.751637160778045654e-02 2.367162704467773438e-01 -1.037087989971041679e-03 -2.990933656692504883e-01
-6.278204172849655151e-02 4.166280850768089294e-02 -7.018955424427986145e-03 -7.922493852674961090e-03
-6.194878742098808289e-02 -1.533031314611434937e-01 -7.177405059337615967e-03 2.813448905944824219e-01
-6.501484662294387817e-02 -3.482675850391387939e-01 -1.550507498905062675e-03 5.705629587173461914e-01
-7.198020070791244507e-02 -1.530717760324478149e-01 9.860752150416374207e-03 2.762164473533630371e-01
-7.504163682460784912e-02 4.196239262819290161e-02 1.538508106023073196e-02 -1.453134790062904358e-02
-7.420238852500915527e-02 2.369154989719390869e-01 1.509445440024137497e-02 -3.035191297531127930e-01
-6.946408003568649292e-02 4.318738877773284912e-01 9.024071507155895233e-03 -5.926012396812438965e-01
-6.082659959793090820e-02 2.366784214973449707e-01 -2.827952848747372627e-03 -2.982601225376129150e-01
-5.609303340315818787e-02 4.165078699588775635e-02 -8.793155662715435028e-03 -7.657461799681186676e-03
-5.526001751422882080e-02 -1.532891243696212769e-01 -8.946305140852928162e-03 2.810432612895965576e-01
-5.832580104470252991e-02 -3.482277691364288330e-01 -3.325439291074872017e-03 5.696964859962463379e-01
-6.529035419225692749e-02 -1.530073732137680054e-01 8.068490773439407349e-03 2.747944891452789307e-01
-6.835050135850906372e-02 4.205263406038284302e-02 1.356437988579273224e-02 -1.652171835303306580e-02
-6.750945001840591431e-02 2.370323985815048218e-01 1.323394570499658585e-02 -3.060904443264007568e-01
-6.276880204677581787e-02 4.320178627967834473e-01 7.112136576324701309e-03 -5.957658290863037109e-01
-5.412844568490982056e-02 2.368489503860473633e-01 -4.803179763257503510e-03 -3.020241856575012207e-01
-4.939146712422370911e-02 4.184986650943756104e-02 -1.084366347640752792e-02 -1.204943563789129257e-02
-4.855446889996528625e-02 -1.530598551034927368e-01 -1.108465250581502914e-02 2.759950757026672363e-01
-5.161566659808158875e-02 -3.479671180248260498e-01 -5.564750172197818756e-03 5.639640688896179199e-01
-5.857500806450843811e-02 -1.527157872915267944e-01 5.714530125260353088e-03 2.683626711368560791e-01
-6.162932515144348145e-02 4.237800091505050659e-02 1.108178403228521347e-02 -2.369844354689121246e-02
-6.078176200389862061e-02 2.373939752578735352e-01 1.060781534761190414e-02 -3.140575587749481201e-01
-5.603388324379920959e-02 4.324174821376800537e-01 4.326663445681333542e-03 -6.045683622360229492e-01
-4.738553240895271301e-02 2.372874170541763306e-01 -7.764703594148159027e-03 -3.117023110389709473e-01
-4.263978451490402222e-02 4.233131557703018188e-02 -1.399875059723854065e-02 -2.267134748399257660e-02
-4.179316014051437378e-02 -1.525317281484603882e-01 -1.445217616856098175e-02 2.643607854843139648e-01
-4.484379291534423828e-02 -3.473892807960510254e-01 -9.164961054921150208e-03 5.512490272521972656e-01
-5.179157853126525879e-02 -1.520884186029434204e-01 1.860019401647150517e-03 2.545266449451446533e-01
-5.483334884047508240e-02 4.306039959192276001e-02 6.950552575290203094e-03 -3.875026479363441467e-02
-5.397213995456695557e-02 2.381362318992614746e-01 6.175547372549772263e-03 -3.304201364517211914e-01
-4.920941591262817383e-02 4.297977685928344727e-02 -4.328552167862653732e-04 -3.697175532579421997e-02
-4.834982007741928101e-02 -1.520820111036300659e-01 -1.172290416434407234e-03 2.543900609016418457e-01
-5.139146000146865845e-02 -3.471333980560302734e-01 3.915510606020689011e-03 5.455179214477539062e-01
-5.833412706851959229e-02 -1.520138531923294067e-01 1.482586842030286789e-02 2.528886497020721436e-01
-6.137440726161003113e-02 4.294813796877861023e-02 1.988364197313785553e-02 -3.627870604395866394e-02
-6.051544472575187683e-02 2.378349900245666504e-01 1.915806718170642853e-02 -3.238264024257659912e-01
-5.575874447822570801e-02 4.327341318130493164e-01 1.268153917044401169e-02 -6.116091609001159668e-01
-4.710406064987182617e-02 2.374884188175201416e-01 4.493568558245897293e-04 -3.161250054836273193e-01
-4.235429316759109497e-02 4.241356253623962402e-02 -5.873143672943115234e-03 -2.448327653110027313e-02
-4.150602221488952637e-02 -1.525691449642181396e-01 -6.362808868288993835e-03 2.651495337486267090e-01
-4.455740377306938171e-02 -3.475453853607177734e-01 -1.059818314388394356e-03 5.546272397041320801e-01
-5.150831118226051331e-02 -1.523562967777252197e-01 1.003272645175457001e-02 2.604343593120574951e-01
-5.455543845891952515e-02 4.267534241080284119e-02 1.524141337722539902e-02 -3.025877289474010468e-02
-5.370192974805831909e-02 2.376305609941482544e-01 1.463623810559511185e-02 -3.192924261093139648e-01
-4.894931986927986145e-02 4.325957298278808594e-01 8.250389248132705688e-03 -6.085209250450134277e-01
-4.029740393161773682e-02 2.374110817909240723e-01 -3.920028917491436005e-03 -3.144223690032958984e-01
-3.554918244481086731e-02 4.239914938807487488e-02 -1.020847633481025696e-02 -2.416661195456981659e-02
-3.470120206475257874e-02 -1.525199413299560547e-01 -1.069180853664875031e-02 2.640813291072845459e-01
-3.775160014629364014e-02 -3.474328815937042236e-01 -5.410182289779186249e-03 5.521759986877441406e-01
-4.470025748014450073e-02 -1.521835625171661377e-01 5.633337423205375671e-03 2.566226422786712646e-01
-4.774392768740653992e-02 4.291137680411338806e-02 1.076579000800848007e-02 -3.546411916613578796e-02
-4.688570275902748108e-02 2.379319518804550171e-01 1.005650777369737625e-02 -3.259237110614776611e-01
-4.212706163525581360e-02 4.272070899605751038e-02 3.538033692166209221e-03 -3.125714883208274841e-02
-4.127264767885208130e-02 -1.523982733488082886e-01 2.912890864536166191e-03 2.613604366779327393e-01
-4.432061314582824707e-02 -3.475083410739898682e-01 8.140099234879016876e-03 5.537807345390319824e-01
-5.127077922224998474e-02 -1.524483710527420044e-01 1.921571418642997742e-02 2.624857425689697266e-01
-5.431974679231643677e-02 4.244937375187873840e-02 2.446542866528034210e-02 -2.527771517634391785e-02
-5.347076058387756348e-02 2.372681498527526855e-01 2.395987510681152344e-02 -3.113518059253692627e-01
-4.872539639472961426e-02 4.320963621139526367e-01 1.773283816874027252e-02 -5.975916981697082520e-01
-4.008347168564796448e-02 2.367814928293228149e-01 5.781005136668682098e-03 -3.005357980728149414e-01
-3.534784168004989624e-02 4.163058102130889893e-02 -2.297109458595514297e-04 -7.211492862552404404e-03
-3.451522812247276306e-02 -1.534341424703598022e-01 -3.739406820386648178e-04 2.842146754264831543e-01
-3.758390992879867554e-02 4.174631461501121521e-02 5.310352891683578491e-03 -9.764526039361953735e-03
-3.674898669123649597e-02 2.368457913398742676e-01 5.115061998367309570e-03 -3.019531965255737305e-01
-3.201206773519515991e-02 4.319481849670410156e-01 -9.240016806870698929e-04 -5.942037701606750488e-01
-2.337310649454593658e-02 2.368918955326080322e-01 -1.280807703733444214e-02 -3.029952347278594971e-01
-1.863526739180088043e-02 4.200972616672515869e-02 -1.886798255145549774e-02 -1.557844504714012146e-02
-1.779507286846637726e-02 -1.527807563543319702e-01 -1.917955093085765839e-02 2.698848843574523926e-01
-2.085068821907043457e-02 -3.475681841373443604e-01 -1.378185302019119263e-02 5.552499890327453613e-01
-2.780205197632312775e-02 -1.522045880556106567e-01 -2.676853211596608162e-03 2.570969164371490479e-01
-3.084614314138889313e-02 4.300846159458160400e-02 2.465085592120885849e-03 -3.760464861989021301e-02
-2.998597361147403717e-02 2.381487488746643066e-01 1.712992554530501366e-03 -3.306911587715148926e-01
-2.522299997508525848e-02 4.305578023195266724e-02 -4.900830797851085663e-03 -3.864977136254310608e-02
-2.436188422143459320e-02 -1.519411206245422363e-01 -5.673826672136783600e-03 2.512927651405334473e-01
-2.740070596337318420e-02 -3.469273149967193604e-01 -6.479707080870866776e-04 5.409899353981018066e-01
-3.433925285935401917e-02 -1.517438888549804688e-01 1.017182879149913788e-02 2.469260841608047485e-01
-3.737413138151168823e-02 4.328568279743194580e-02 1.511035021394491196e-02 -4.372280463576316833e-02
-3.650841861963272095e-02 2.382428348064422607e-01 1.423589419573545456e-02 -3.327983319759368896e-01
-3.174355998635292053e-02 4.332139194011688232e-01 7.579927332699298859e-03 -6.221546530723571777e-01
-2.307928167283535004e-02 2.380386143922805786e-01 -4.863165318965911865e-03 -3.282664120197296143e-01
-1.831850968301296234e-02 4.304026812314987183e-02 -1.142849400639533997e-02 -3.831053897738456726e-02
-1.745770499110221863e-02 -1.518608480691909790e-01 -1.219470426440238953e-02 2.495466023683547974e-01
-2.049492113292217255e-02 -3.467515707015991211e-01 -7.203772664070129395e-03 5.371594429016113281e-01
-2.742995321750640869e-02 -1.514774113893508911e-01 3.539416473358869553e-03 2.410468459129333496e-01
-3.045950084924697876e-02 4.364747926592826843e-02 8.360353298485279083e-03 -5.170096084475517273e-02
-2.958655171096324921e-02 2.387029528617858887e-01 7.326334249228239059e-03 -3.429241776466369629e-01
-2.481249347329139709e-02 4.353023320436477661e-02 4.678505938500165939e-04 -4.911411181092262268e-02
-2.394188754260540009e-02 -1.515445709228515625e-01 -5.144316237419843674e-04 2.425330132246017456e-01
-2.697278000414371490e-02 -3.466054201126098633e-01 4.336228594183921814e-03 5.338693261146545410e-01
-3.390488773584365845e-02 -1.514917910099029541e-01 1.501361466944217682e-02 2.413727045059204102e-01
-3.693472221493721008e-02 4.346739873290061951e-02 1.984106935560703278e-02 -4.773464426398277283e-02
-3.606537729501724243e-02 2.383548915386199951e-01 1.888637617230415344e-02 -3.352960050106048584e-01
-3.129827603697776794e-02 4.332581162452697754e-01 1.218045596033334732e-02 -6.231659650802612305e-01
-2.263311482965946198e-02 2.380194067955017090e-01 -2.828638534992933273e-04 -3.278383910655975342e-01
-1.787272654473781586e-02 4.295503720641136169e-02 -6.839632056653499603e-03 -3.642842546105384827e-02
-1.701362617313861847e-02 -1.520135402679443359e-01 -7.568200118839740753e-03 2.528961896896362305e-01
-2.005389705300331116e-02 -3.469721376895904541e-01 -2.510275924578309059e-03 5.419893264770507812e-01
-2.699333988130092621e-02 -1.517628282308578491e-01 8.329510688781738281e-03 2.473420202732086182e-01
-3.002859652042388916e-02 4.329335317015647888e-02 1.327635068446397781e-02 -4.389137402176856995e-02
-2.916272915899753571e-02 2.382773458957672119e-01 1.239852327853441238e-02 -3.335519433021545410e-01
-2.439718320965766907e-02 4.332750737667083740e-01 5.727484822273254395e-03 -6.234934926033020020e-01
-1.573168113827705383e-02 2.381254881620407104e-01 -6.742385216057300568e-03 -3.301869034767150879e-01
-1.096917130053043365e-02 4.315439239144325256e-02 -1.334612444043159485e-02 -4.082961007952690125e-02
-1.010608393698930740e-02 2.385172098875045776e-01 -1.416271552443504333e-02 -3.388556241989135742e-01
-5.335739348083734512e-03 4.338893294334411621e-01 -2.093982882797718048e-02 -6.371314525604248047e-01
3.342047333717346191e-03 6.293466687202453613e-01 -3.368245810270309448e-02 -9.374848008155822754e-01
1.592897996306419373e-02 4.347488284111022949e-01 -5.243215337395668030e-02 -6.567935943603515625e-01
2.462395839393138885e-02 2.404520511627197266e-01 -6.556802242994308472e-02 -3.823156058788299561e-01
2.943299897015094757e-02 4.637920856475830078e-02 -7.321432977914810181e-02 -1.122670993208885193e-01
3.036058321595191956e-02 -1.475604474544525146e-01 -7.545967400074005127e-02 1.551775634288787842e-01
2.740937471389770508e-02 -3.414642810821533203e-01 -7.235611975193023682e-02 4.218595623970031738e-01
2.058008871972560883e-02 -1.453512609004974365e-01 -6.391893327236175537e-02 1.061893031001091003e-01
1.767306402325630188e-02 5.067181214690208435e-02 -6.179514899849891663e-02 -2.070505172014236450e-01
1.868649944663047791e-02 2.466667592525482178e-01 -6.593615561723709106e-02 -5.196667909622192383e-01
2.361983433365821838e-02 5.259140953421592712e-02 -7.632949203252792358e-02 -2.497299462556838989e-01
2.467166259884834290e-02 -1.413011550903320312e-01 -8.132409304380416870e-02 1.666017621755599976e-02
2.184564061462879181e-02 -3.351066112518310547e-01 -8.099088817834854126e-02 2.813369035720825195e-01
1.514350809156894684e-02 -5.289241075515747070e-01 -7.536415010690689087e-02 5.461373925209045410e-01
4.565026145428419113e-03 -3.327849507331848145e-01 -6.444139778614044189e-02 2.296149730682373047e-01
-2.090672729536890984e-03 -1.367582082748413086e-01 -5.984910950064659119e-02 -8.377314358949661255e-02
-4.825836978852748871e-03 5.921496823430061340e-02 -6.152456626296043396e-02 -3.958227932453155518e-01
-3.641537623479962349e-03 -1.349231153726577759e-01 -6.944102048873901367e-02 -1.244114115834236145e-01
-6.339999847114086151e-03 -3.289244174957275391e-01 -7.192924618721008301e-02 1.443140357732772827e-01
-1.291848812252283096e-02 -5.228856205940246582e-01 -6.904296576976776123e-02 4.121961891651153564e-01
-2.337620221078395844e-02 -7.169043421745300293e-01 -6.079905107617378235e-02 6.810728311538696289e-01
-3.771428763866424561e-02 -5.209481716156005859e-01 -4.717759042978286743e-02 3.687877655029296875e-01
-4.813325032591819763e-02 -3.251410424709320068e-01 -3.980183601379394531e-02 6.049300357699394226e-02
-5.463607236742973328e-02 -1.294226497411727905e-01 -3.859197720885276794e-02 -2.456050366163253784e-01
-5.722452700138092041e-02 -3.239151537418365479e-01 -4.350407794117927551e-02 3.342890739440917969e-02
-6.370282918214797974e-02 -5.183287858963012695e-01 -4.283550009131431580e-02 3.108378350734710693e-01
-7.406940311193466187e-02 -7.127572298049926758e-01 -3.661874309182167053e-02 5.884743928909301758e-01
-8.832454681396484375e-02 -5.170939564704895020e-01 -2.484925463795661926e-02 2.833547890186309814e-01
-9.866642951965332031e-02 -3.215760886669158936e-01 -1.918215863406658173e-02 -1.820773631334304810e-02
-1.050979495048522949e-01 -1.261329799890518188e-01 -1.954631321132183075e-02 -3.180353939533233643e-01
-1.076206117868423462e-01 -3.209155797958374023e-01 -2.590702101588249207e-02 -3.278780728578567505e-02
-1.140389218926429749e-01 -5.156000256538391113e-01 -2.656277827918529510e-02 2.503940463066101074e-01
-1.243509203195571899e-01 -7.102763652801513672e-01 -2.155489660799503326e-02 5.333652496337890625e-01
-1.385564506053924561e-01 -5.148078799247741699e-01 -1.088759116828441620e-02 2.328190058469772339e-01
-1.488526016473770142e-01 -3.194799721240997314e-01 -6.231211125850677490e-03 -6.444340944290161133e-02
-1.552422046661376953e-01 -1.242164075374603271e-01 -7.520079612731933594e-03 -3.602571487426757812e-01
-1.577265411615371704e-01 -3.191764354705810547e-01 -1.472522318363189697e-02 -7.114758342504501343e-02
-1.641100645065307617e-01 -5.140287876129150391e-01 -1.614817418158054352e-02 2.156511098146438599e-01
-1.743906438350677490e-01 -7.088607549667358398e-01 -1.183515228331089020e-02 5.019930005073547363e-01
-1.885678619146347046e-01 -5.135226845741271973e-01 -1.795291202142834663e-03 2.044410705566406250e-01
-1.988383084535598755e-01 -3.183219730854034424e-01 2.293530385941267014e-03 -8.998441696166992188e-02
-2.052047550678253174e-01 -1.231792345643043518e-01 4.938419442623853683e-04 -3.831249773502349854e-01
-2.076683342456817627e-01 -3.182548582553863525e-01 -7.168658077716827393e-03 -9.146893769502639771e-02
-2.140334248542785645e-01 -5.132187008857727051e-01 -8.998036384582519531e-03 1.977508068084716797e-01
-2.242978066205978394e-01 -7.081561088562011719e-01 -5.043020471930503845e-03 4.863867461681365967e-01
-2.384609282016754150e-01 -5.129112601280212402e-01 4.684715066105127335e-03 1.909471154212951660e-01
-2.487191557884216309e-01 -3.178027570247650146e-01 8.503656834363937378e-03 -1.014392673969268799e-01
-2.550752162933349609e-01 -1.227493137121200562e-01 6.474872119724750519e-03 -3.926171064376831055e-01
-2.575301826000213623e-01 -3.179098963737487793e-01 -1.377470092847943306e-03 -9.907477349042892456e-02
-2.638883888721466064e-01 -5.129580497741699219e-01 -3.358965506777167320e-03 1.919875890016555786e-01
-2.741475403308868408e-01 -7.079776525497436523e-01 4.807864315807819366e-04 4.824210405349731445e-01
-2.883071005344390869e-01 -5.128098130226135254e-01 1.012920681387186050e-02 1.887110769748687744e-01
-2.985633015632629395e-01 -3.177797496318817139e-01 1.390342880040407181e-02 -1.019511148333549500e-01
-3.049188852310180664e-01 -1.228048503398895264e-01 1.186440605670213699e-02 -3.914119005203247070e-01
-3.073749840259552002e-01 -3.180410861968994141e-01 4.036168567836284637e-03 -9.618015587329864502e-02
-3.137358129024505615e-01 -5.131672024726867676e-01 2.112565096467733383e-03 1.965945810079574585e-01
-3.239991664886474609e-01 -7.082657814025878906e-01 6.044456735253334045e-03 4.887620508670806885e-01
-3.381644785404205322e-01 -5.131763219833374023e-01 1.581969857215881348e-02 1.968046724796295166e-01
-3.484280109405517578e-01 -3.182291388511657715e-01 1.975579187273979187e-02 -9.204493463039398193e-02
-3.547925949096679688e-01 -1.233403012156486511e-01 1.791489310562610626e-02 -3.796338140964508057e-01
-3.572593927383422852e-01 -3.186605870723724365e-01 1.032221689820289612e-02 -8.251703530550003052e-02
-3.636325895786285400e-01 -5.138761997222900391e-01 8.671876043081283569e-03 2.122337073087692261e-01
-3.739101290702819824e-01 -7.090682387351989746e-01 1.291654910892248154e-02 5.064666867256164551e-01
-3.880914747714996338e-01 -5.140767097473144531e-01 2.304588258266448975e-02 2.166880518198013306e-01
-3.983730375766754150e-01 -3.192359209060668945e-01 2.737964317202568054e-02 -6.984463334083557129e-02
-4.047577381134033203e-01 -1.244606375694274902e-01 2.598275057971477509e-02 -3.549780547618865967e-01
-4.072469472885131836e-01 7.033818215131759644e-02 1.888319104909896851e-02 -6.405667066574096680e-01
-4.058401882648468018e-01 -1.249915063381195068e-01 6.071856245398521423e-03 -3.431553542613983154e-01
-4.083400070667266846e-01 -3.201464712619781494e-01 -7.912509609013795853e-04 -4.973961412906646729e-02
-4.147429466247558594e-01 -5.152031183242797852e-01 -1.786043168976902962e-03 2.415086030960083008e-01
-4.250470101833343506e-01 -7.102456092834472656e-01 3.044128883630037308e-03 5.324417352676391602e-01
-4.392519295215606689e-01 -5.151137709617614746e-01 1.369296293705701828e-02 2.395379990339279175e-01
-4.495542049407958984e-01 -3.201353549957275391e-01 1.848372444510459900e-02 -4.999057203531265259e-02
-4.559569060802459717e-01 -1.252278089523315430e-01 1.748391240835189819e-02 -3.379871547222137451e-01
-4.584614634513854980e-01 6.969597190618515015e-02 1.072416920214891434e-02 -6.263061761856079102e-01
-4.570675492286682129e-01 -1.255227029323577881e-01 -1.801953883841633797e-03 -3.314334452152252197e-01
-4.595780074596405029e-01 -3.205652534961700439e-01 -8.430623449385166168e-03 -4.050495475530624390e-02
-4.659892916679382324e-01 -5.155104994773864746e-01 -9.240722283720970154e-03 2.483116686344146729e-01
-4.762995243072509766e-01 -7.104446291923522949e-01 -4.274489358067512512e-03 5.368704795837402344e-01
-4.905084073543548584e-01 -5.152108073234558105e-01 6.462920457124710083e-03 2.416714429855346680e-01
-5.008126497268676758e-01 -3.201278150081634521e-01 1.129634957760572433e-02 -5.015297606587409973e-02
-5.072152018547058105e-01 -1.251149475574493408e-01 1.029329001903533936e-02 -3.404439091682434082e-01
-5.097174644470214844e-01 -3.203294575214385986e-01 3.484411863610148430e-03 -4.570326954126358032e-02
-5.161240696907043457e-01 -5.154476761817932129e-01 2.570346463471651077e-03 2.468973845243453979e-01
-5.264329910278320312e-01 -7.105528116226196289e-01 7.508294191211462021e-03 5.392095446586608887e-01
-5.406440496444702148e-01 -5.154839754104614258e-01 1.829248480498790741e-02 2.477146983146667480e-01
-5.509537458419799805e-01 -3.205727636814117432e-01 2.324677817523479462e-02 -4.034439846873283386e-02
-5.573652386665344238e-01 -1.257358193397521973e-01 2.243989147245883942e-02 -3.268111348152160645e-01
-5.598798990249633789e-01 6.911505758762359619e-02 1.590366847813129425e-02 -6.135404109954833984e-01
-5.584976077079772949e-01 -1.261746734380722046e-01 3.632860025390982628e-03 -3.170529603958129883e-01
-5.610210895538330078e-01 -3.212950229644775391e-01 -2.708199201151728630e-03 -2.440543472766876221e-02
-5.674470067024230957e-01 -5.163238644599914551e-01 -3.196307690814137459e-03 2.662344276905059814e-01
-5.777735114097595215e-01 -7.113460302352905273e-01 2.128380816429853439e-03 5.567198991775512695e-01
-5.920004248619079590e-01 -5.162014365196228027e-01 1.326277852058410645e-02 2.635280489921569824e-01
-6.023244261741638184e-01 -3.212166130542755127e-01 1.853333972394466400e-02 -2.613777667284011841e-02
-6.087487936019897461e-01 -1.263098269701004028e-01 1.801058463752269745e-02 -3.141184151172637939e-01
-6.112749576568603516e-01 6.860604137182235718e-02 1.172821596264839172e-02 -6.022685766220092773e-01
-6.099028587341308594e-01 -1.266266554594039917e-01 -3.171546850353479385e-04 -3.070818483829498291e-01
-6.124354004859924316e-01 -3.216904997825622559e-01 -6.458791904151439667e-03 -1.568281278014183044e-02
