d d_d theta d_theta
-9.341986775398254395e-01 2.090587913990020752e-01 -2.148998901247978210e-03 1.652170419692993164e-01
-9.300174713134765625e-01 1.431619469076395035e-02 1.155341044068336487e-03 4.496351182460784912e-01
-9.297311902046203613e-01 2.097496241331100464e-01 1.014804374426603317e-02 1.499323695898056030e-01
-9.255361557006835938e-01 4.050629734992980957e-01 1.314669102430343628e-02 -1.469943970441818237e-01
-9.174349308013916016e-01 6.003344058990478516e-01 1.020680274814367294e-02 -4.429873824119567871e-01
-9.054282307624816895e-01 4.054059386253356934e-01 1.347055658698081970e-03 -1.545876860618591309e-01
-8.973200917243957520e-01 2.106110304594039917e-01 -1.744698733091354370e-03 1.309609711170196533e-01
-8.931078910827636719e-01 1.586260832846164703e-02 8.745212107896804810e-04 4.155096113681793213e-01
-8.927906155586242676e-01 2.113004773855209351e-01 9.184713475406169891e-03 1.157195493578910828e-01
-8.885646462440490723e-01 4.066273570060729980e-01 1.149910409003496170e-02 -1.815067529678344727e-01
-8.804320693016052246e-01 6.019217371940612793e-01 7.868969812989234924e-03 -4.780129790306091309e-01
-8.683936595916748047e-01 4.070267975330352783e-01 -1.691291108727455139e-03 -1.903608590364456177e-01
-8.602530956268310547e-01 2.122770994901657104e-01 -5.498507991433143616e-03 9.420579671859741211e-02
-8.560075759887695312e-01 1.758551783859729767e-02 -3.614392131567001343e-03 3.775360584259033203e-01
-8.556558489799499512e-01 -1.771380901336669922e-01 3.936329856514930725e-03 6.614835858345031738e-01
-8.591986298561096191e-01 1.825317926704883575e-02 1.716599985957145691e-02 3.626442551612854004e-01
-8.588335514068603516e-01 2.134673595428466797e-01 2.441888488829135895e-02 6.790873408317565918e-02
-8.545641899108886719e-01 4.085789620876312256e-01 2.577706053853034973e-02 -2.245467603206634521e-01
-8.463926315307617188e-01 6.036711335182189941e-01 2.128612622618675232e-02 -5.165732502937316895e-01
-8.343192338943481445e-01 4.085832536220550537e-01 1.095466036349534988e-02 -2.246514409780502319e-01
-8.261475563049316406e-01 2.136457413434982300e-01 6.461631506681442261e-03 6.398456543684005737e-02
-8.218746185302734375e-01 1.877510175108909607e-02 7.741322740912437439e-03 3.511797487735748291e-01
-8.214991092681884766e-01 -1.761163324117660522e-01 1.476491801440715790e-02 6.387885212898254395e-01
-8.250214457511901855e-01 1.912903413176536560e-02 2.754068933427333832e-02 3.433057963848114014e-01
-8.246388435363769531e-01 2.141961157321929932e-01 3.440680354833602905e-02 5.183697864413261414e-02
-8.203549385070800781e-01 4.091628789901733398e-01 3.544354438781738281e-02 -2.374481856822967529e-01
-8.121716976165771484e-01 6.041150689125061035e-01 3.069457970559597015e-02 -5.264033079147338867e-01
-8.000894188880920410e-01 4.088954031467437744e-01 2.016651444137096405e-02 -2.315240502357482910e-01
-7.919114828109741211e-01 2.138240933418273926e-01 1.553603354841470718e-02 6.004273891448974609e-02
-7.876350283622741699e-01 1.882011815905570984e-02 1.673688739538192749e-02 3.501392602920532227e-01
-7.872586250305175781e-01 2.140403836965560913e-01 2.373967319726943970e-02 5.526933073997497559e-02
-7.829778194427490234e-01 4.091617465019226074e-01 2.484505996108055115e-02 -2.374005466699600220e-01
-7.747945785522460938e-01 6.042672991752624512e-01 2.009704895317554474e-02 -5.297215580940246582e-01
-7.627092003822326660e-01 4.091961681842803955e-01 9.502618573606014252e-03 -2.381755560636520386e-01
-7.545253038406372070e-01 2.142798751592636108e-01 4.739107564091682434e-03 4.999604448676109314e-02
-7.502396702766418457e-01 1.943484134972095490e-02 5.739027634263038635e-03 3.366374075412750244e-01
-7.498509883880615234e-01 -1.754269897937774658e-01 1.247177552431821823e-02 6.236032843589782715e-01
-7.533595561981201172e-01 1.984989270567893982e-02 2.494384162127971649e-02 3.274058699607849121e-01
-7.529625296592712402e-01 2.149540930986404419e-01 3.149195760488510132e-02 3.511597216129302979e-02
-7.486634254455566406e-01 4.099634289741516113e-01 3.219427913427352905e-02 -2.550978362560272217e-01
-7.404642105102539062e-01 6.049630641937255859e-01 2.709232084453105927e-02 -5.450889468193054199e-01
-7.283649444580078125e-01 4.097935557365417480e-01 1.619054377079010010e-02 -2.513385713100433350e-01
-7.201690673828125000e-01 2.147796154022216797e-01 1.116377115249633789e-02 3.896684199571609497e-02
-7.158734798431396484e-01 1.983963698148727417e-02 1.194310840219259262e-02 3.276687860488891602e-01
-7.154766917228698730e-01 -1.751130074262619019e-01 1.849648356437683105e-02 6.166216135025024414e-01
-7.189789414405822754e-01 2.008123137056827545e-02 3.082891553640365601e-02 3.223048746585845947e-01
-7.185773253440856934e-01 2.151009142398834229e-01 3.727501258254051208e-02 3.187914192676544189e-02
-7.142753005027770996e-01 4.100255668163299561e-01 3.791259601712226868e-02 -2.564894556999206543e-01
-7.060747742652893066e-01 6.049417257308959961e-01 3.278280794620513916e-02 -5.446553230285644531e-01
-6.939759254455566406e-01 4.096933007240295410e-01 2.188970148563385010e-02 -2.491239607334136963e-01
-6.857820749282836914e-01 2.145972251892089844e-01 1.690722070634365082e-02 4.298794269561767578e-02
-6.814901232719421387e-01 1.957331597805023193e-02 1.776698045432567596e-02 3.335205018520355225e-01
-6.810986399650573730e-01 -1.754637211561203003e-01 2.443739026784896851e-02 6.243271231651306152e-01
-6.846079230308532715e-01 1.964791119098663330e-02 3.692393004894256592e-02 3.318770229816436768e-01
-6.842149496078491211e-01 2.145791351795196533e-01 4.356147348880767822e-02 4.339397326111793518e-02
-6.799234151840209961e-01 4.094107151031494141e-01 4.442935436964035034e-02 -2.429563552141189575e-01
-6.717351675033569336e-01 6.042305231094360352e-01 3.957022726535797119e-02 -5.290287733078002930e-01
-6.596505641937255859e-01 4.088889062404632568e-01 2.898965030908584595e-02 -2.313871085643768311e-01
-6.514728069305419922e-01 2.136917412281036377e-01 2.436190843582153320e-02 6.296017020940780640e-02
-6.471989750862121582e-01 1.856027543544769287e-02 2.562111057341098785e-02 3.558523952960968018e-01
-6.468277573585510254e-01 2.136548310518264771e-01 3.273815661668777466e-02 6.377638876438140869e-02
-6.425546407699584961e-01 4.086460173130035400e-01 3.401368856430053711e-02 -2.260407656431198120e-01
-6.343817114830017090e-01 6.036190390586853027e-01 2.949287183582782745e-02 -5.154520869255065918e-01
-6.223093271255493164e-01 4.084159731864929199e-01 1.918382942676544189e-02 -2.209487855434417725e-01
-6.141410470008850098e-01 2.133588343858718872e-01 1.476485375314950943e-02 7.030666619539260864e-02
-6.098738312721252441e-01 1.836609467864036560e-02 1.617098785936832428e-02 3.601576983928680420e-01
-6.095065474510192871e-01 2.135942280292510986e-01 2.337414212524890900e-02 6.511078029870986938e-02
-6.052346229553222656e-01 4.087208211421966553e-01 2.467635646462440491e-02 -2.276744097471237183e-01
-5.970602631568908691e-01 6.038287878036499023e-01 2.012286894023418427e-02 -5.200486779212951660e-01
-5.849836468696594238e-01 4.087573587894439697e-01 9.721895679831504822e-03 -2.284945696592330933e-01
-5.768085122108459473e-01 2.138378918170928955e-01 5.152003839612007141e-03 5.974713340401649475e-02
-5.725317597389221191e-01 1.898670382797718048e-02 6.346946582198143005e-03 3.465213477611541748e-01
-5.721520185470581055e-01 -1.758841872215270996e-01 1.327737420797348022e-02 6.336826682090759277e-01
-5.756697058677673340e-01 1.938156411051750183e-02 2.595102787017822266e-02 3.377362191677093506e-01
-5.752820968627929688e-01 2.144713848829269409e-01 3.270575031638145447e-02 4.576451331377029419e-02
-5.709926486015319824e-01 4.094630181789398193e-01 3.362104296684265137e-02 -2.440629303455352783e-01
-5.628033876419067383e-01 6.044418811798095703e-01 2.873978391289710999e-02 -5.335995554924011230e-01
-5.507145524024963379e-01 4.092493653297424316e-01 1.806779205799102783e-02 -2.393323481082916260e-01
-5.425295829772949219e-01 2.142083048820495605e-01 1.328114513307809830e-02 5.156924575567245483e-02
-5.382453799247741699e-01 1.923725567758083344e-02 1.431252993643283844e-02 3.409473598003387451e-01
-5.378606319427490234e-01 -1.757498979568481445e-01 2.113147638738155365e-02 6.306558251380920410e-01
-5.413756370544433594e-01 1.940776780247688293e-02 3.374459221959114075e-02 3.371656239032745361e-01
-5.409874916076660156e-01 2.143853306770324707e-01 4.048790782690048218e-02 4.766760393977165222e-02
-5.366997718811035156e-01 4.092625379562377930e-01 4.144125804305076599e-02 -2.396711260080337524e-01
-5.285145044326782227e-01 6.041266322135925293e-01 3.664783388376235962e-02 -5.267050266265869141e-01
-5.164319872856140137e-01 4.088248610496520996e-01 2.611373364925384521e-02 -2.299699485301971436e-01
-5.082554817199707031e-01 2.136684805154800415e-01 2.151433564722537994e-02 6.347390264272689819e-02
-5.039821267127990723e-01 1.857790537178516388e-02 2.278381399810314178e-02 3.554669618606567383e-01
-5.036105513572692871e-01 2.137128412723541260e-01 2.989315241575241089e-02 6.249581649899482727e-02
-4.993363320827484131e-01 4.087454378604888916e-01 3.114306926727294922e-02 -2.282261848449707031e-01
-4.911614060401916504e-01 6.037601828575134277e-01 2.657854557037353516e-02 -5.185515284538269043e-01
-4.790862202644348145e-01 4.085978269577026367e-01 1.620751619338989258e-02 -2.249623537063598633e-01
-4.709142446517944336e-01 2.135837227106094360e-01 1.170826889574527740e-02 6.534830480813980103e-02
-4.666425883769989014e-01 1.863571628928184509e-02 1.301523484289646149e-02 3.542243242263793945e-01
-4.662698507308959961e-01 2.139079272747039795e-01 2.009972184896469116e-02 5.819194018840789795e-02
-4.619916975498199463e-01 4.090812802314758301e-01 2.126356028020381927e-02 -2.356241941452026367e-01
-4.538100659847259521e-01 6.042379736900329590e-01 1.655107550323009491e-02 -5.290741324424743652e-01
-4.417253136634826660e-01 4.092172682285308838e-01 5.969593301415443420e-03 -2.386518567800521851e-01
-4.335409700870513916e-01 2.143530100584030151e-01 1.196555793285369873e-03 4.838661104440689087e-02
-4.292539060115814209e-01 1.956082880496978760e-02 2.164287492632865906e-03 3.338859677314758301e-01
-4.288626909255981445e-01 -1.752481162548065186e-01 8.842007257044315338e-03 6.197011470794677734e-01
-4.323676526546478271e-01 2.007813937962055206e-02 2.123603038489818573e-02 3.223764598369598389e-01
-4.319660961627960205e-01 2.152350693941116333e-01 2.768355980515480042e-02 2.891805022954940796e-02
-4.276613891124725342e-01 4.102996289730072021e-01 2.826192043721675873e-02 -2.625048160552978516e-01
-4.194554090499877930e-01 6.053561568260192871e-01 2.301182411611080170e-02 -5.537448525428771973e-01
-4.073482751846313477e-01 4.102438390254974365e-01 1.193692628294229507e-02 -2.612783014774322510e-01
-3.991433978080749512e-01 2.152917534112930298e-01 6.711360067129135132e-03 2.767185308039188385e-02
-3.948375582695007324e-01 2.041747048497200012e-02 7.264796644449234009e-03 3.149471580982208252e-01
-3.944292068481445312e-01 -1.744665801525115967e-01 1.356374099850654602e-02 6.024025678634643555e-01
-3.979185521602630615e-01 2.079564891755580902e-02 2.561179175972938538e-02 3.065447211265563965e-01
-3.975026309490203857e-01 2.158902734518051147e-01 3.174268454313278198e-02 1.446586381644010544e-02
-3.931848406791687012e-01 4.108959436416625977e-01 3.203200548887252808e-02 -2.756681442260742188e-01
-3.849669098854064941e-01 6.058980226516723633e-01 2.651863917708396912e-02 -5.657110214233398438e-01
-3.728489577770233154e-01 4.107366204261779785e-01 1.520441938191652298e-02 -2.721409201622009277e-01
-3.646342158317565918e-01 2.157368808984756470e-01 9.761601686477661133e-03 1.785095222294330597e-02
-3.603194653987884521e-01 2.081754431128501892e-02 1.011862047016620636e-02 3.061043024063110352e-01
-3.599031269550323486e-01 -1.741082817316055298e-01 1.624070666730403900e-02 5.944737792015075684e-01
-3.633852899074554443e-01 2.111724577844142914e-02 2.813018299639225006e-02 2.994511127471923828e-01
-3.629629611968994141e-01 2.161757498979568481e-01 3.411920368671417236e-02 8.169192820787429810e-03
-3.586394488811492920e-01 4.111467003822326660e-01 3.428258746862411499e-02 -2.812076807022094727e-01
-3.504165112972259521e-01 6.061161160469055176e-01 2.865843474864959717e-02 -5.705336928367614746e-01
-3.382941782474517822e-01 4.109249413013458252e-01 1.724776066839694977e-02 -2.762922644615173340e-01
-3.300756812095642090e-01 2.158956080675125122e-01 1.172191556543111801e-02 1.434918865561485291e-02
-3.257577717304229736e-01 2.094744145870208740e-02 1.200889982283115387e-02 3.032294809818267822e-01
-3.253388106822967529e-01 -1.740059852600097656e-01 1.807348988950252533e-02 5.922030210494995117e-01
-3.288189470767974854e-01 2.119426056742668152e-02 2.991754934191703796e-02 2.977536022663116455e-01
-3.283950686454772949e-01 2.162270098924636841e-01 3.587262332439422607e-02 7.038583979010581970e-03
-3.240705132484436035e-01 4.111722707748413086e-01 3.601339459419250488e-02 -2.817784845829010010e-01
-3.158470690250396729e-01 6.061164140701293945e-01 3.037782385945320129e-02 -5.705519914627075195e-01
-3.037247359752655029e-01 4.109014272689819336e-01 1.896678470075130463e-02 -2.757722735404968262e-01
-2.955067157745361328e-01 2.158472985029220581e-01 1.345133874565362930e-02 1.541457045823335648e-02
-2.911897599697113037e-01 2.087379060685634613e-02 1.375963073223829269e-02 3.048469126224517822e-01
-2.907722890377044678e-01 -1.741051226854324341e-01 1.985656842589378357e-02 5.943789482116699219e-01
-2.942543923854827881e-01 2.107038535177707672e-02 3.174414485692977905e-02 3.004883527755737305e-01
-2.938329875469207764e-01 2.160767316818237305e-01 3.775391355156898499e-02 1.035372912883758545e-02
-2.895114421844482422e-01 4.109943211078643799e-01 3.796098753809928894e-02 -2.778615653514862061e-01
-2.812915742397308350e-01 6.059099435806274414e-01 3.240375965833663940e-02 -5.660121440887451172e-01
-2.691733539104461670e-01 4.106669425964355469e-01 2.108351513743400574e-02 -2.705993950366973877e-01
-2.609600126743316650e-01 2.155824005603790283e-01 1.567152701318264008e-02 2.125766314566135406e-02
-2.566483914852142334e-01 2.057647146284580231e-02 1.609667949378490448e-02 3.113972842693328857e-01
-2.562368512153625488e-01 -1.744363605976104736e-01 2.232462540268898010e-02 6.016731858253479004e-01
-2.597255706787109375e-01 2.070477977395057678e-02 3.435809165239334106e-02 3.085578978061676025e-01
-2.593114674091339111e-01 2.156732380390167236e-01 4.052924737334251404e-02 1.925575360655784607e-02
-2.549980282783508301e-01 4.105498194694519043e-01 4.091436415910720825e-02 -2.680696547031402588e-01
-2.467870265245437622e-01 6.054219007492065430e-01 3.555297106504440308e-02 -5.552731752395629883e-01
-2.346785813570022583e-01 4.101355075836181641e-01 2.444750629365444183e-02 -2.588790357112884521e-01
-2.264758646488189697e-01 2.150028795003890991e-01 1.926992461085319519e-02 3.404010459780693054e-02
-2.221758067607879639e-01 1.994471624493598938e-02 1.995072700083255768e-02 3.253225386142730713e-01
-2.217769175767898560e-01 -1.751236766576766968e-01 2.645717747509479523e-02 6.168212890625000000e-01
-2.252793908119201660e-01 1.995962485671043396e-02 3.879360482096672058e-02 3.250085413455963135e-01
-2.248802036046981812e-01 2.148634195327758789e-01 4.529377445578575134e-02 3.712400048971176147e-02
-2.205829322338104248e-01 4.096691608428955078e-01 4.603625461459159851e-02 -2.486678808927536011e-01
-2.123895436525344849e-01 6.044650673866271973e-01 4.106289893388748169e-02 -5.342220664024353027e-01
-2.003002464771270752e-01 7.993385791778564453e-01 3.037845529615879059e-02 -8.213833570480346680e-01
-1.843134760856628418e-01 6.041258573532104492e-01 1.395078934729099274e-02 -5.266068577766418457e-01
-1.722309589385986328e-01 4.091424345970153809e-01 3.418652340769767761e-03 -2.370112985372543335e-01
-1.640481054782867432e-01 2.143159806728363037e-01 -1.321574673056602478e-03 4.920645430684089661e-02
-1.597617864608764648e-01 1.956156082451343536e-02 -3.374442458152770996e-04 3.338915705680847168e-01
-1.593705564737319946e-01 2.150172144174575806e-01 6.340386345982551575e-03 3.372694179415702820e-02
-1.550702154636383057e-01 4.103837311267852783e-01 7.014924660325050354e-03 -2.643816471099853516e-01
-1.468625366687774658e-01 6.057397723197937012e-01 1.727292314171791077e-03 -5.622796416282653809e-01
-1.347477436065673828e-01 4.109329283237457275e-01 -9.518299251794815063e-03 -2.765988707542419434e-01
-1.265290826559066772e-01 2.163002341985702515e-01 -1.505027711391448975e-02 5.425245501101016998e-03
-1.222030818462371826e-01 2.175479754805564880e-02 -1.494177430868148804e-02 2.856351137161254883e-01
-1.217679828405380249e-01 2.174059152603149414e-01 -9.229071438312530518e-03 -1.897986419498920441e-02
-1.174198687076568604e-01 4.129842221736907959e-01 -9.608667343854904175e-03 -3.218672275543212891e-01
-1.091601848602294922e-01 6.085642576217651367e-01 -1.604601368308067322e-02 -6.248649954795837402e-01
-9.698889404535293579e-02 4.140190482139587402e-01 -2.854331210255622864e-02 -3.449593782424926758e-01
-8.870851993560791016e-02 2.196776568889617920e-01 -3.544250130653381348e-02 -6.919707357883453369e-02
-8.431496471166610718e-02 2.545127272605895996e-02 -3.682644292712211609e-02 2.042558938264846802e-01
-8.380594104528427124e-02 -1.687552481889724731e-01 -3.274132311344146729e-02 4.772488474845886230e-01
-8.718103915452957153e-02 2.711626701056957245e-02 -2.319634705781936646e-02 1.673249602317810059e-01
-8.663871884346008301e-02 2.228770107030868530e-01 -1.984984800219535828e-02 -1.397753357887268066e-01
-8.218117803335189819e-02 4.185947477817535400e-01 -2.264535427093505859e-02 -4.458727240562438965e-01
-7.380928099155426025e-02 2.241580337285995483e-01 -3.156280890107154846e-02 -1.681509464979171753e-01
-6.932612508535385132e-02 2.986883930861949921e-02 -3.492582589387893677e-02 1.065994575619697571e-01
-6.872874498367309570e-02 -1.643661409616470337e-01 -3.279383853077888489e-02 3.802257776260375977e-01
-7.201606780290603638e-02 3.151061013340950012e-02 -2.518932148814201355e-02 7.027950137853622437e-02
-7.138585299253463745e-02 2.272981256246566772e-01 -2.378373220562934875e-02 -2.374181151390075684e-01
-6.683989614248275757e-02 3.288554400205612183e-02 -2.853209525346755981e-02 3.991758823394775391e-02
-6.618218123912811279e-02 -1.614500284194946289e-01 -2.773374319076538086e-02 3.156746625900268555e-01
-6.941118091344833374e-02 -3.558030724525451660e-01 -2.142025157809257507e-02 5.917043685913085938e-01
-7.652724534273147583e-02 -1.600794792175292969e-01 -9.586162865161895752e-03 2.851574122905731201e-01
-7.972883433103561401e-02 3.550097346305847168e-02 -3.883013501763343811e-03 -1.783462613821029663e-02
-7.901881635189056396e-02 2.310073971748352051e-01 -4.239706322550773621e-03 -3.190906047821044922e-01
-7.439866662025451660e-02 3.629424795508384705e-02 -1.062151789665222168e-02 -3.534757345914840698e-02
-7.367277890443801880e-02 -1.583191752433776855e-01 -1.132846996188163757e-02 2.463126033544540405e-01
-7.683916389942169189e-02 -3.529238104820251465e-01 -6.402218714356422424e-03 5.277447104454040527e-01
-8.389764279127120972e-02 -1.573915630578994751e-01 4.152676090598106384e-03 2.257310152053833008e-01
-8.704547584056854248e-02 3.800419345498085022e-02 8.667296729981899261e-03 -7.305270433425903320e-02
-8.628538995981216431e-02 2.333383709192276001e-01 7.206242531538009644e-03 -3.704398274421691895e-01
-8.161862194538116455e-02 3.845456987619400024e-02 -2.025533467531204224e-04 -8.300232887268066406e-02
-8.084952831268310547e-02 -1.563167572021484375e-01 -1.862600445747375488e-03 2.020450383424758911e-01
-8.397586643695831299e-02 -3.510639965534210205e-01 2.178300172090530396e-03 4.865563809871673584e-01
-9.099714457988739014e-02 -1.556451022624969482e-01 1.190942805260419846e-02 1.871695071458816528e-01
-9.411004930734634399e-02 3.964351117610931396e-02 1.565281860530376434e-02 -1.092089116573333740e-01
-9.331718087196350098e-02 2.348798215389251709e-01 1.346863992512226105e-02 -4.044192433357238770e-01
-8.861958235502243042e-02 3.990443050861358643e-02 5.380254238843917847e-03 -1.149789467453956604e-01
-8.782149106264114380e-02 -1.549503207206726074e-01 3.080675378441810608e-03 1.718689352273941040e-01
-9.092050045728683472e-02 -3.497712016105651855e-01 6.518054753541946411e-03 4.579769968986511230e-01
-9.791592508554458618e-02 -1.544106453657150269e-01 1.567759364843368530e-02 1.599286496639251709e-01
-1.010041385889053345e-01 4.082520678639411926e-02 1.887616701424121857e-02 -1.352737843990325928e-01
-1.001876294612884521e-01 2.360159009695053101e-01 1.617069169878959656e-02 -4.294741153717041016e-01
-9.546731412410736084e-02 4.100135341286659241e-02 7.581209763884544373e-03 -1.391736865043640137e-01
-9.464728832244873047e-02 -1.538860946893692017e-01 4.797736182808876038e-03 1.483812928199768066e-01
-9.772501140832901001e-02 -3.487323522567749023e-01 7.765362039208412170e-03 4.350420534610748291e-01
-1.046996563673019409e-01 -1.533885151147842407e-01 1.646620221436023712e-02 1.373793780803680420e-01
-1.077674254775047302e-01 4.183626547455787659e-02 1.921379007399082184e-02 -1.575763672590255737e-01
-1.069307029247283936e-01 2.370221316814422607e-01 1.606226339936256409e-02 -4.516706764698028564e-01
-1.021902561187744141e-01 4.200900346040725708e-02 7.028849795460700989e-03 -1.614044904708862305e-01
-1.013500764966011047e-01 -1.528703868389129639e-01 3.800759091973304749e-03 1.259733885526657104e-01
-1.044074892997741699e-01 -3.477017283439636230e-01 6.320226937532424927e-03 4.123130440711975098e-01
-1.113615185022354126e-01 -5.425730943679809570e-01 1.456648856401443481e-02 6.994670033454895020e-01
-1.222129836678504944e-01 -3.473257124423980713e-01 2.855582907795906067e-02 4.039234817028045654e-01
-1.291594952344894409e-01 -1.522729843854904175e-01 3.663429990410804749e-02 1.127759441733360291e-01
-1.322049498558044434e-01 4.266123846173286438e-02 3.888981789350509644e-02 -1.757978498935699463e-01
-1.313517242670059204e-01 2.375625222921371460e-01 3.537385910749435425e-02 -4.636499285697937012e-01
-1.266004741191864014e-01 4.227753728628158569e-02 2.610086277127265930e-02 -1.673098802566528320e-01
-1.257549226284027100e-01 -1.528787165880203247e-01 2.275466360151767731e-02 1.261300146579742432e-01
-1.288125067949295044e-01 -3.479871451854705811e-01 2.527726441621780396e-02 4.185150861740112305e-01
-1.357722431421279907e-01 -1.528875976800918579e-01 3.364756703376770020e-02 1.263303309679031372e-01
-1.388300061225891113e-01 4.209041595458984375e-02 3.617417067289352417e-02 -1.631971895694732666e-01
-1.379881948232650757e-01 2.370315641164779663e-01 3.291022777557373047e-02 -4.519183635711669922e-01
-1.332475543022155762e-01 4.178056120872497559e-02 2.387186139822006226e-02 -1.563460081815719604e-01
-1.324119418859481812e-01 -1.533438712358474731e-01 2.074494212865829468e-02 1.363916695117950439e-01
-1.354788243770599365e-01 -3.484233915805816650e-01 2.347277477383613586e-02 4.281413853168487549e-01
-1.424472928047180176e-01 -1.532982587814331055e-01 3.203560411930084229e-02 1.353873610496520996e-01
-1.455132514238357544e-01 4.170329123735427856e-02 3.474334999918937683e-02 -1.546536535024642944e-01
-1.446791887283325195e-01 2.366653680801391602e-01 3.165027871727943420e-02 -4.438317716121673584e-01
-1.399458795785903931e-01 4.143181443214416504e-02 2.277364209294319153e-02 -1.486528366804122925e-01
-1.391172558069229126e-01 -1.536768823862075806e-01 1.980058476328849792e-02 1.437382251024246216e-01
-1.421907842159271240e-01 -3.487428128719329834e-01 2.267535030841827393e-02 4.351889491081237793e-01
-1.491656452417373657e-01 -1.536063849925994873e-01 3.137912973761558533e-02 1.421837210655212402e-01
-1.522377729415893555e-01 4.140473157167434692e-02 3.422280400991439819e-02 -1.480661928653717041e-01
-1.514096707105636597e-01 2.363744080066680908e-01 3.126148134469985962e-02 -4.374103546142578125e-01
-1.466821879148483276e-01 4.114621505141258240e-02 2.251327224075794220e-02 -1.423529088497161865e-01
-1.458592563867568970e-01 -1.539587378501892090e-01 1.966621354222297668e-02 1.499559283256530762e-01
-1.489384323358535767e-01 -3.490227162837982178e-01 2.266533300280570984e-02 4.413640797138214111e-01
-1.559188961982727051e-01 -1.538861691951751709e-01 3.149261325597763062e-02 1.483557075262069702e-01
-1.589966118335723877e-01 4.112330451607704163e-02 3.445972874760627747e-02 -1.418581306934356689e-01
-1.581741571426391602e-01 2.360894978046417236e-01 3.162256628274917603e-02 -4.311266839504241943e-01
-1.534523665904998779e-01 4.085623472929000854e-02 2.300003170967102051e-02 -1.359562873840332031e-01
-1.526352316141128540e-01 -1.542557030916213989e-01 2.028090693056583405e-02 1.565062552690505981e-01
-1.557203531265258789e-01 -3.493285775184631348e-01 2.341103181242942810e-02 4.481091201305389404e-01
-1.627069264650344849e-01 -1.542025506496429443e-01 3.237321227788925171e-02 1.553356498479843140e-01
-1.657909750938415527e-01 4.079412668943405151e-02 3.547992557287216187e-02 -1.345979869365692139e-01
-1.649750918149948120e-01 2.357453554868698120e-01 3.278796747326850891e-02 -4.235408306121826172e-01
-1.602601855993270874e-01 4.049582406878471375e-02 2.431715093553066254e-02 -1.280062943696975708e-01
-1.594502627849578857e-01 -1.546349823474884033e-01 2.175702527165412903e-02 1.648717969655990601e-01
-1.625429689884185791e-01 -3.497290909290313721e-01 2.505446039140224457e-02 4.569416642189025879e-01
-1.695375442504882812e-01 -1.546263396739959717e-01 3.419329226016998291e-02 1.646865159273147583e-01
-1.726300716400146484e-01 4.034381359815597534e-02 3.748702257871627808e-02 -1.246671527624130249e-01
-1.718232035636901855e-01 2.352655380964279175e-01 3.499368205666542053e-02 -4.129681885242462158e-01
-1.671178936958312988e-01 3.998531028628349304e-02 2.673431672155857086e-02 -1.167457699775695801e-01
-1.663181781768798828e-01 -1.551800072193145752e-01 2.439940162003040314e-02 1.768934428691864014e-01
-1.694217771291732788e-01 -3.503119945526123047e-01 2.793727070093154907e-02 4.697974622249603271e-01
-1.764280200004577637e-01 -1.552501767873764038e-01 3.733322024345397949e-02 1.784536093473434448e-01
-1.795330196619033813e-01 3.967403247952461243e-02 4.090229421854019165e-02 -1.098969876766204834e-01
-1.787395477294921875e-01 2.345452904701232910e-01 3.870435059070587158e-02 -3.971028923988342285e-01
-1.740486323833465576e-01 3.921368345618247986e-02 3.076229430735111237e-02 -9.972687065601348877e-02
-1.732643693685531616e-01 -1.560087949037551880e-01 2.876775711774826050e-02 1.951763182878494263e-01
-1.763845384120941162e-01 -3.512028753757476807e-01 3.267128393054008484e-02 4.894541203975677490e-01
-1.834086030721664429e-01 -1.562086641788482666e-01 4.246036708354949951e-02 1.996125727891921997e-01
-1.865327656269073486e-01 3.863998502492904663e-02 4.645261913537979126e-02 -8.709324896335601807e-02
-1.857599765062332153e-01 2.334285080432891846e-01 4.471075162291526794e-02 -3.725112080574035645e-01
-1.810913980007171631e-01 3.801445290446281433e-02 3.726052865386009216e-02 -7.327763736248016357e-02
-1.803311109542846680e-01 -1.572992801666259766e-01 3.579497337341308594e-02 2.236531823873519897e-01
-1.834771037101745605e-01 -3.525920212268829346e-01 4.026804119348526001e-02 5.201271772384643555e-01
-1.905289441347122192e-01 -1.577071994543075562e-01 5.067058280110359192e-02 2.327113598585128784e-01
-1.936830878257751465e-01 3.701918572187423706e-02 5.532480776309967041e-02 -5.134308710694313049e-02
-1.929426938295364380e-01 2.316737025976181030e-01 5.429794639348983765e-02 -3.338822126388549805e-01
-1.883092224597930908e-01 4.263470768928527832e-01 4.762030392885208130e-02 -6.167606711387634277e-01
-1.797822862863540649e-01 2.308992445468902588e-01 3.528508916497230530e-02 -3.166404366493225098e-01
-1.751642972230911255e-01 3.561419248580932617e-02 2.895228005945682526e-02 -2.032607980072498322e-02
-1.744520068168640137e-01 -1.595827043056488037e-01 2.854575961828231812e-02 2.740098834037780762e-01
-1.776436716318130493e-01 -3.547734916210174561e-01 3.402595594525337219e-02 5.682177543640136719e-01
-1.847391426563262939e-01 -1.597979068756103516e-01 4.539031162858009338e-02 2.788062691688537598e-01
-1.879350990056991577e-01 3.500798344612121582e-02 5.096643790602684021e-02 -6.956891156733036041e-03
-1.872349381446838379e-01 2.297284752130508423e-01 5.082730203866958618e-02 -2.909132242202758789e-01
-1.826403737068176270e-01 4.244532883167266846e-01 4.500903561711311340e-02 -5.749180316925048828e-01
